79.7,77.4,2.19,7.82,54.5,54.3,114.5,114.7,11.5,11.5,0.43,0.46
79.5,77.1,8.35,1.20,54.5,54.3,114.5,114.7,11.5,11.5,0.44,0.47
79.3,76.9,1.12,2.50,54.5,54.2,114.5,114.8,11.5,11.5,0.45,0.48
79.1,76.7,7.86,1.84,54.4,54.2,114.6,114.8,11.5,11.5,0.46,0.49
78.8,76.5,5.02,1.19,54.4,54.2,114.6,114.8,11.5,11.5,0.47,0.5
78.6,76.2,0.49,9.49,54.4,54.1,114.6,114.8,11.5,11.5,0.48,0.51
78.4,76.0,9.54,4.02,54.4,54.1,114.6,114.8,11.5,11.5,0.49,0.53
78.2,75.8,4.64,4.54,54.3,54.1,114.7,114.8,11.5,11.5,0.51,0.54
77.9,75.5,6.43,2.65,54.3,54.0,114.7,114.8,11.5,11.5,0.52,0.55
77.7,75.3,7.78,5.91,54.3,54.0,114.7,114.9,11.5,11.5,0.53,0.56
77.5,75.1,10.45,3.48,54.2,54.0,114.7,114.9,11.5,11.5,0.54,0.58
77.3,74.9,2.56,11.80,54.2,53.9,114.7,114.9,11.5,11.5,0.55,0.59
77.1,74.6,6.65,4.36,54.2,53.9,114.7,114.9,11.5,11.5,0.57,0.6
76.8,74.4,8.57,11.81,54.1,53.9,114.8,114.9,11.5,11.5,0.58,0.61
76.6,74.2,9.43,4.88,54.1,53.8,114.8,114.9,11.5,11.5,0.59,0.63
76.4,73.9,0.13,8.50,54.1,53.8,114.8,114.9,11.5,11.5,0.61,0.64
76.1,73.7,5.76,10.47,54.0,53.8,114.8,114.9,11.5,11.5,0.62,0.65
75.9,73.5,11.74,10.81,54.0,53.7,114.8,114.9,11.5,11.5,0.63,0.67
75.7,73.2,10.89,2.28,54.0,53.7,114.8,114.9,11.5,11.5,0.65,0.68
75.5,73.0,6.01,9.61,53.9,53.7,114.8,115.0,11.5,11.5,0.66,0.7
75.2,72.8,7.51,10.54,53.9,53.6,114.9,115.0,11.5,11.5,0.67,0.71
75.0,72.5,6.19,5.34,53.9,53.6,114.9,115.0,11.5,11.5,0.69,0.72
74.8,72.3,4.17,3.21,53.8,53.5,114.9,115.0,11.5,11.5,0.7,0.74
74.5,72.1,9.27,7.62,53.8,53.5,114.9,115.0,11.5,11.5,0.71,0.75
74.3,71.8,3.57,9.38,53.8,53.5,114.9,115.0,11.5,11.5,0.73,0.77
74.1,71.6,9.34,1.67,53.7,53.4,114.9,115.0,11.5,11.5,0.74,0.78
73.8,71.3,11.18,2.82,53.7,53.4,114.9,115.0,11.5,11.5,0.76,0.8
73.6,71.1,5.32,5.18,53.7,53.3,114.9,115.0,11.5,11.5,0.77,0.81
73.4,70.9,1.93,10.34,53.6,53.3,114.9,115.0,11.5,11.5,0.79,0.83
73.1,70.6,4.76,6.43,53.6,53.2,115.0,115.0,11.5,11.5,0.8,0.84
72.9,70.4,0.17,4.54,53.5,53.2,115.0,115.0,11.5,11.5,0.82,0.85
72.7,70.2,3.53,3.47,53.5,53.1,115.0,115.0,11.5,11.5,0.83,0.87
72.4,69.9,5.67,5.91,53.4,53.1,115.0,115.0,11.5,11.5,0.85,0.88
72.2,69.7,0.90,0.57,53.4,53.1,115.0,115.0,11.5,11.5,0.86,0.9
72.0,69.5,6.00,0.12,53.4,53.0,115.0,115.0,11.5,11.5,0.87,0.91
71.7,69.2,11.54,11.38,53.3,53.0,115.0,115.0,11.5,11.6,0.89,0.93
71.5,69.0,5.74,4.96,53.3,52.9,115.0,115.0,11.5,11.6,0.9,0.94
71.3,68.8,5.27,0.40,53.2,52.9,115.0,115.0,11.5,11.6,0.92,0.96
71.0,68.5,7.16,11.17,53.2,52.8,115.0,115.0,11.6,11.6,0.93,0.97
70.8,68.3,6.25,8.79,53.1,52.8,115.0,115.0,11.6,11.6,0.95,0.99
70.5,68.1,2.52,11.73,53.1,52.7,115.0,115.0,11.6,11.6,0.96,1.0
70.3,67.8,9.58,6.73,53.1,52.7,115.0,115.0,11.6,11.6,0.98,1.02
70.1,67.6,5.91,11.78,53.0,52.6,115.0,115.0,11.6,11.6,0.99,1.03
69.8,67.3,4.92,9.32,53.0,52.6,115.0,115.0,11.6,11.6,1.01,1.05
69.6,67.1,9.74,9.58,52.9,52.5,115.0,115.0,11.6,11.6,1.03,1.07
69.4,66.9,4.32,0.98,52.9,52.5,115.0,115.0,11.6,11.6,1.04,1.08
69.1,66.6,5.59,10.67,52.8,52.4,115.0,114.9,11.6,11.6,1.06,1.1
68.9,66.4,4.47,7.45,52.8,52.4,115.0,114.9,11.6,11.6,1.07,1.11
68.7,66.2,1.69,6.34,52.7,52.3,115.0,114.9,11.6,11.6,1.09,1.12
68.4,65.9,0.85,0.29,52.7,52.2,115.0,114.9,11.6,11.6,1.1,1.14
68.2,65.7,7.63,8.12,52.6,52.2,115.0,114.9,11.6,11.6,1.12,1.15
68.0,65.5,3.98,0.40,52.6,52.1,115.0,114.9,11.6,11.6,1.13,1.17
67.7,65.3,2.38,10.36,52.5,52.1,115.0,114.9,11.6,11.6,1.14,1.18
67.5,65.0,8.32,3.48,52.5,52.0,115.0,114.9,11.6,11.6,1.16,1.2
67.3,64.8,0.42,3.04,52.4,52.0,115.0,114.9,11.6,11.6,1.17,1.21
67.0,64.6,7.70,10.67,52.4,51.9,115.0,114.8,11.6,11.6,1.19,1.23
66.8,64.3,4.82,7.20,52.3,51.9,114.9,114.8,11.6,11.6,1.2,1.24
66.6,64.1,6.73,10.97,52.2,51.8,114.9,114.8,11.6,11.7,1.22,1.26
66.3,63.9,8.23,4.93,52.2,51.7,114.9,114.8,11.6,11.7,1.23,1.27
66.1,63.6,7.28,3.69,52.1,51.7,114.9,114.8,11.6,11.7,1.25,1.28
65.9,63.4,1.10,8.60,52.1,51.6,114.9,114.8,11.7,11.7,1.26,1.3
65.6,63.2,0.78,8.64,52.0,51.6,114.9,114.8,11.7,11.7,1.28,1.31
65.4,63.0,0.98,9.20,52.0,51.5,114.9,114.7,11.7,11.7,1.29,1.33
65.2,62.7,0.80,0.07,51.9,51.4,114.9,114.7,11.7,11.7,1.3,1.34
64.9,62.5,2.78,5.97,51.9,51.4,114.9,114.7,11.7,11.7,1.32,1.35
64.7,62.3,10.15,7.94,51.8,51.3,114.9,114.7,11.7,11.7,1.33,1.37
64.5,62.1,4.26,7.51,51.7,51.3,114.8,114.7,11.7,11.7,1.35,1.38
64.2,61.8,1.47,9.98,51.7,51.2,114.8,114.7,11.7,11.7,1.36,1.39
64.0,61.6,0.62,0.57,51.6,51.1,114.8,114.6,11.7,11.7,1.37,1.41
63.8,61.4,6.07,9.04,51.6,51.1,114.8,114.6,11.7,11.7,1.39,1.42
63.6,61.2,5.13,0.71,51.5,51.0,114.8,114.6,11.7,11.7,1.4,1.43
63.3,61.0,9.57,10.71,51.4,50.9,114.8,114.6,11.7,11.7,1.41,1.45
63.1,60.7,7.13,11.07,51.4,50.9,114.8,114.6,11.7,11.7,1.42,1.46
62.9,60.5,1.93,3.02,51.3,50.8,114.7,114.5,11.7,11.8,1.44,1.47
62.6,60.3,9.60,10.53,51.3,50.7,114.7,114.5,11.7,11.8,1.45,1.48
62.4,60.1,4.66,7.91,51.2,50.7,114.7,114.5,11.7,11.8,1.46,1.49
62.2,59.9,4.59,11.45,51.1,50.6,114.7,114.5,11.8,11.8,1.47,1.51
62.0,59.7,10.24,11.14,51.1,50.5,114.7,114.4,11.8,11.8,1.49,1.52
61.8,59.4,11.29,2.49,51.0,50.5,114.6,114.4,11.8,11.8,1.5,1.53
61.5,59.2,2.78,5.12,50.9,50.4,114.6,114.4,11.8,11.8,1.51,1.54
61.3,59.0,2.14,9.90,50.9,50.3,114.6,114.4,11.8,11.8,1.52,1.55
61.1,58.8,8.08,3.55,50.8,50.3,114.6,114.3,11.8,11.8,1.53,1.56
60.9,58.6,10.60,7.03,50.7,50.2,114.6,114.3,11.8,11.8,1.54,1.57
60.7,58.4,9.11,6.04,50.7,50.1,114.5,114.3,11.8,11.8,1.55,1.58
60.4,58.2,6.32,10.31,50.6,50.1,114.5,114.2,11.8,11.8,1.57,1.59
60.2,58.0,4.78,0.17,50.5,50.0,114.5,114.2,11.8,11.8,1.58,1.6
60.0,57.8,5.00,11.30,50.5,49.9,114.5,114.2,11.8,11.8,1.59,1.61
59.8,57.6,2.60,11.40,50.4,49.9,114.4,114.2,11.8,11.9,1.6,1.62
59.6,57.4,9.78,7.74,50.3,49.8,114.4,114.1,11.8,11.9,1.61,1.63
59.4,57.2,6.54,7.79,50.3,49.7,114.4,114.1,11.8,11.9,1.62,1.64
59.1,56.9,11.09,4.34,50.2,49.6,114.4,114.1,11.9,11.9,1.63,1.65
58.9,56.7,11.86,3.02,50.1,49.6,114.3,114.0,11.9,11.9,1.64,1.66
58.7,56.5,7.57,5.36,50.1,49.5,114.3,114.0,11.9,11.9,1.64,1.67
58.5,56.4,5.92,4.61,50.0,49.4,114.3,114.0,11.9,11.9,1.65,1.68
58.3,56.2,11.18,2.98,49.9,49.3,114.3,113.9,11.9,11.9,1.66,1.68
58.1,56.0,9.81,1.30,49.8,49.3,114.2,113.9,11.9,11.9,1.67,1.69
57.9,55.8,1.73,3.06,49.8,49.2,114.2,113.9,11.9,11.9,1.68,1.7
57.7,55.6,8.78,8.70,49.7,49.1,114.2,113.8,11.9,11.9,1.69,1.71
57.5,55.4,10.04,9.79,49.6,49.0,114.1,113.8,11.9,11.9,1.69,1.71
57.3,55.2,9.35,11.30,49.6,49.0,114.1,113.8,11.9,11.9,1.7,1.72
57.1,55.0,9.00,6.75,49.5,48.9,114.1,113.7,11.9,12.0,1.71,1.73
56.9,54.8,7.22,4.19,49.4,48.8,114.1,113.7,11.9,12.0,1.72,1.73
56.7,54.6,7.14,2.16,49.3,48.7,114.0,113.6,11.9,12.0,1.72,1.74
56.5,54.4,3.92,7.57,49.3,48.7,114.0,113.6,12.0,12.0,1.73,1.74
56.3,54.3,9.54,5.15,49.2,48.6,114.0,113.6,12.0,12.0,1.73,1.75
56.1,54.1,2.19,7.90,49.1,48.5,113.9,113.5,12.0,12.0,1.74,1.75
55.9,53.9,1.39,10.84,49.0,48.4,113.9,113.5,12.0,12.0,1.75,1.76
55.7,53.7,0.70,0.40,49.0,48.4,113.8,113.4,12.0,12.0,1.75,1.76
55.5,53.5,5.32,9.62,48.9,48.3,113.8,113.4,12.0,12.0,1.76,1.77
55.3,53.4,2.07,6.52,48.8,48.2,113.8,113.4,12.0,12.0,1.76,1.77
55.1,53.2,8.88,0.78,48.7,48.1,113.7,113.3,12.0,12.0,1.77,1.78
54.9,53.0,3.13,4.66,48.7,48.0,113.7,113.3,12.0,12.0,1.77,1.78
54.7,52.8,6.92,10.36,48.6,48.0,113.7,113.2,12.0,12.0,1.77,1.78
54.6,52.7,0.98,3.14,48.5,47.9,113.6,113.2,12.0,12.1,1.78,1.79
54.4,52.5,4.73,4.56,48.4,47.8,113.6,113.1,12.0,12.1,1.78,1.79
54.2,52.3,5.53,7.20,48.4,47.7,113.5,113.1,12.0,12.1,1.78,1.79
54.0,52.2,2.70,7.87,48.3,47.6,113.5,113.1,12.1,12.1,1.79,1.79
53.8,52.0,4.30,2.03,48.2,47.6,113.5,113.0,12.1,12.1,1.79,1.79
53.6,51.8,5.29,7.60,48.1,47.5,113.4,113.0,12.1,12.1,1.79,1.8
53.5,51.7,6.40,4.58,48.0,47.4,113.4,112.9,12.1,12.1,1.79,1.8
53.3,51.5,4.41,11.50,48.0,47.3,113.3,112.9,12.1,12.1,1.8,1.8
53.1,51.4,5.44,10.50,47.9,47.2,113.3,112.8,12.1,12.1,1.8,1.8
52.9,51.2,11.07,9.69,47.8,47.1,113.3,112.8,12.1,12.1,1.8,1.8
52.8,51.0,9.07,0.30,47.7,47.1,113.2,112.7,12.1,12.1,1.8,1.8
52.6,50.9,0.63,2.35,47.6,47.0,113.2,112.7,12.1,12.1,1.8,1.8
52.4,50.7,6.35,11.48,47.6,46.9,113.1,112.6,12.1,12.1,1.8,1.8
52.3,50.6,0.58,8.65,47.5,46.8,113.1,112.6,12.1,12.2,1.8,1.8
52.1,50.4,8.91,9.61,47.4,46.7,113.0,112.5,12.1,12.2,1.8,1.8
51.9,50.3,2.55,0.87,47.3,46.6,113.0,112.5,12.1,12.2,1.8,1.8
51.8,50.2,8.37,1.86,47.2,46.6,112.9,112.4,12.2,12.2,1.8,1.79
51.6,50.0,5.22,4.39,47.1,46.5,112.9,112.4,12.2,12.2,1.8,1.79
51.5,49.9,10.37,7.20,47.1,46.4,112.8,112.3,12.2,12.2,1.8,1.79
51.3,49.7,7.24,0.74,47.0,46.3,112.8,112.3,12.2,12.2,1.79,1.79
51.1,49.6,10.38,2.35,46.9,46.2,112.8,112.2,12.2,12.2,1.79,1.79
51.0,49.5,4.51,6.46,46.8,46.1,112.7,112.2,12.2,12.2,1.79,1.78
50.8,49.3,5.59,3.92,46.7,46.0,112.7,112.1,12.2,12.2,1.79,1.78
50.7,49.2,7.85,2.42,46.6,46.0,112.6,112.0,12.2,12.2,1.78,1.78
50.5,49.1,7.13,5.03,46.6,45.9,112.6,112.0,12.2,12.2,1.78,1.77
50.4,48.9,4.96,4.75,46.5,45.8,112.5,111.9,12.2,12.2,1.78,1.77
50.2,48.8,3.49,10.90,46.4,45.7,112.5,111.9,12.2,12.2,1.77,1.76
50.1,48.7,6.83,5.46,46.3,45.6,112.4,111.8,12.2,12.3,1.77,1.76
50.0,48.6,6.69,7.52,46.2,45.5,112.3,111.8,12.2,12.3,1.77,1.75
49.8,48.4,4.30,6.16,46.1,45.4,112.3,111.7,12.2,12.3,1.76,1.75
49.7,48.3,8.30,3.45,46.0,45.3,112.2,111.6,12.3,12.3,1.76,1.74
49.5,48.2,4.25,6.64,46.0,45.3,112.2,111.6,12.3,12.3,1.75,1.74
49.4,48.1,9.24,8.35,45.9,45.2,112.1,111.5,12.3,12.3,1.75,1.73
49.3,48.0,8.67,7.36,45.8,45.1,112.1,111.5,12.3,12.3,1.74,1.73
49.1,47.9,10.76,0.88,45.7,45.0,112.0,111.4,12.3,12.3,1.74,1.72
49.0,47.8,3.11,4.03,45.6,44.9,112.0,111.3,12.3,12.3,1.73,1.71
48.9,47.7,5.53,1.62,45.5,44.8,111.9,111.3,12.3,12.3,1.72,1.71
48.8,47.6,6.83,11.43,45.4,44.7,111.9,111.2,12.3,12.3,1.72,1.7
48.6,47.5,5.22,6.09,45.3,44.6,111.8,111.2,12.3,12.3,1.71,1.69
48.5,47.4,8.33,9.76,45.3,44.5,111.7,111.1,12.3,12.3,1.7,1.68
48.4,47.3,6.44,6.42,45.2,44.5,111.7,111.0,12.3,12.3,1.7,1.68
48.3,47.2,7.78,0.65,45.1,44.4,111.6,111.0,12.3,12.3,1.69,1.67
48.2,47.1,9.36,6.69,45.0,44.3,111.6,110.9,12.3,12.3,1.68,1.66
48.1,47.0,11.09,8.72,44.9,44.2,111.5,110.8,12.3,12.4,1.67,1.65
47.9,46.9,6.39,1.29,44.8,44.1,111.4,110.8,12.3,12.4,1.66,1.64
47.8,46.8,4.14,5.11,44.7,44.0,111.4,110.7,12.3,12.4,1.66,1.63
47.7,46.7,7.00,0.46,44.6,43.9,111.3,110.6,12.4,12.4,1.65,1.62
47.6,46.6,6.77,0.71,44.5,43.8,111.3,110.6,12.4,12.4,1.64,1.61
47.5,46.5,3.68,3.10,44.5,43.7,111.2,110.5,12.4,12.4,1.63,1.6
47.4,46.5,9.55,5.84,44.4,43.6,111.1,110.4,12.4,12.4,1.62,1.59
47.3,46.4,9.94,3.80,44.3,43.6,111.1,110.4,12.4,12.4,1.61,1.58
47.2,46.3,8.36,7.96,44.2,43.5,111.0,110.3,12.4,12.4,1.6,1.57
47.1,46.2,11.77,7.74,44.1,43.4,110.9,110.2,12.4,12.4,1.59,1.56
47.0,46.2,6.57,11.06,44.0,43.3,110.9,110.2,12.4,12.4,1.58,1.55
46.9,46.1,1.66,10.47,43.9,43.2,110.8,110.1,12.4,12.4,1.57,1.54
46.8,46.0,1.77,5.68,43.8,43.1,110.7,110.0,12.4,12.4,1.56,1.53
46.8,46.0,8.03,9.86,43.7,43.0,110.7,109.9,12.4,12.4,1.55,1.52
46.7,45.9,4.56,1.88,43.6,42.9,110.6,109.9,12.4,12.4,1.54,1.51
46.6,45.8,3.94,11.09,43.5,42.8,110.5,109.8,12.4,12.4,1.53,1.49
46.5,45.8,11.31,9.65,43.5,42.7,110.5,109.7,12.4,12.4,1.51,1.48
46.4,45.7,0.89,11.43,43.4,42.6,110.4,109.7,12.4,12.4,1.5,1.47
46.3,45.7,8.94,11.74,43.3,42.5,110.3,109.6,12.4,12.4,1.49,1.46
46.3,45.6,4.05,3.16,43.2,42.4,110.3,109.5,12.4,12.4,1.48,1.45
46.2,45.6,6.81,3.32,43.1,42.4,110.2,109.4,12.4,12.4,1.47,1.43
46.1,45.5,5.86,0.43,43.0,42.3,110.1,109.4,12.4,12.4,1.45,1.42
46.1,45.5,10.45,1.38,42.9,42.2,110.1,109.3,12.4,12.5,1.44,1.41
46.0,45.4,4.22,6.75,42.8,42.1,110.0,109.2,12.4,12.5,1.43,1.39
45.9,45.4,8.81,6.81,42.7,42.0,109.9,109.1,12.4,12.5,1.42,1.38
45.9,45.3,11.41,6.43,42.6,41.9,109.8,109.1,12.5,12.5,1.4,1.37
45.8,45.3,0.29,8.06,42.5,41.8,109.8,109.0,12.5,12.5,1.39,1.35
45.7,45.3,10.24,7.83,42.4,41.7,109.7,108.9,12.5,12.5,1.38,1.34
45.7,45.2,4.83,4.58,42.3,41.6,109.6,108.8,12.5,12.5,1.36,1.33
45.6,45.2,11.92,9.38,42.3,41.5,109.6,108.8,12.5,12.5,1.35,1.31
45.6,45.2,1.48,10.98,42.2,41.4,109.5,108.7,12.5,12.5,1.34,1.3
45.5,45.1,8.42,8.15,42.1,41.3,109.4,108.6,12.5,12.5,1.32,1.29
45.5,45.1,10.77,10.80,42.0,41.2,109.3,108.5,12.5,12.5,1.31,1.27
45.4,45.1,4.54,6.34,41.9,41.1,109.3,108.4,12.5,12.5,1.29,1.26
45.4,45.1,8.37,4.92,41.8,41.0,109.2,108.4,12.5,12.5,1.28,1.24
45.4,45.1,11.62,4.09,41.7,40.9,109.1,108.3,12.5,12.5,1.27,1.23
45.3,45.0,2.77,6.89,41.6,40.9,109.0,108.2,12.5,12.5,1.25,1.21
45.3,45.0,8.08,11.02,41.5,40.8,109.0,108.1,12.5,12.5,1.24,1.2
45.2,45.0,1.62,0.41,41.4,40.7,108.9,108.0,12.5,12.5,1.22,1.18
45.2,45.0,10.00,3.41,41.3,40.6,108.8,108.0,12.5,12.5,1.21,1.17
45.2,45.0,6.07,4.40,41.2,40.5,108.7,107.9,12.5,12.5,1.19,1.16
45.2,45.0,11.63,11.76,41.1,40.4,108.6,107.8,12.5,12.5,1.18,1.14
45.1,45.0,2.41,8.53,41.0,40.3,108.6,107.7,12.5,12.5,1.16,1.13
45.1,45.0,2.32,1.46,40.9,40.2,108.5,107.6,12.5,12.5,1.15,1.11
45.1,45.0,8.38,1.41,40.8,40.1,108.4,107.5,12.5,12.5,1.14,1.1
45.1,45.0,0.06,1.84,40.8,40.0,108.3,107.5,12.5,12.5,1.12,1.08
45.1,45.0,11.32,0.57,40.7,39.9,108.3,107.4,12.5,12.5,1.11,1.07
45.0,45.0,1.76,1.59,40.6,39.8,108.2,107.3,12.5,12.5,1.09,1.05
45.0,45.0,11.91,7.78,40.5,39.7,108.1,107.2,12.5,12.5,1.08,1.04
45.0,45.0,7.06,1.85,40.4,39.6,108.0,107.1,12.5,12.5,1.06,1.02
45.0,45.1,3.43,5.07,40.3,39.5,107.9,107.0,12.5,12.5,1.05,1.01
45.0,45.1,7.47,6.71,40.2,39.4,107.8,106.9,12.5,12.5,1.03,0.99
45.0,45.1,0.21,3.21,40.1,39.3,107.8,106.9,12.5,12.5,1.02,0.98
45.0,45.1,1.19,11.23,40.0,39.3,107.7,106.8,12.5,12.5,1.0,0.96
45.0,45.1,10.69,1.86,39.9,39.2,107.6,106.7,12.5,12.5,0.98,0.94
45.0,45.2,5.67,2.58,39.8,39.1,107.5,106.6,12.5,12.5,0.97,0.93
45.0,45.2,8.19,1.52,39.7,39.0,107.4,106.5,12.5,12.5,0.95,0.91
45.0,45.2,10.71,3.70,39.6,38.9,107.3,106.4,12.5,12.5,0.94,0.9
45.0,45.3,8.59,7.40,39.5,38.8,107.3,106.3,12.5,12.5,0.92,0.89
45.0,45.3,1.94,4.70,39.4,38.7,107.2,106.2,12.5,12.5,0.91,0.87
45.1,45.3,7.75,1.84,39.3,38.6,107.1,106.2,12.5,12.5,0.89,0.86
45.1,45.4,0.31,4.29,39.2,38.5,107.0,106.1,12.5,12.5,0.88,0.84
45.1,45.4,9.68,11.74,39.2,38.4,106.9,106.0,12.5,12.5,0.86,0.83
45.1,45.5,3.57,11.68,39.1,38.3,106.8,105.9,12.5,12.5,0.85,0.81
45.1,45.5,11.27,11.11,39.0,38.2,106.7,105.8,12.5,12.5,0.84,0.8
45.2,45.6,7.20,3.15,38.9,38.1,106.7,105.7,12.5,12.5,0.82,0.78
45.2,45.6,3.25,3.15,38.8,38.0,106.6,105.6,12.5,12.5,0.81,0.77
45.2,45.7,2.58,4.97,38.7,37.9,106.5,105.5,12.5,12.5,0.79,0.75
45.2,45.7,1.83,3.47,38.6,37.8,106.4,105.4,12.5,12.5,0.78,0.74
45.3,45.8,11.76,4.12,38.5,37.8,106.3,105.3,12.5,12.5,0.76,0.72
45.3,45.8,4.91,4.85,38.4,37.7,106.2,105.2,12.5,12.5,0.75,0.71
45.4,45.9,0.44,5.70,38.3,37.6,106.1,105.1,12.5,12.5,0.73,0.7
45.4,46.0,11.86,6.71,38.2,37.5,106.0,105.0,12.5,12.5,0.72,0.68
45.4,46.0,10.36,2.89,38.1,37.4,105.9,105.0,12.5,12.5,0.71,0.67
45.5,46.1,3.33,6.24,38.0,37.3,105.8,104.9,12.5,12.5,0.69,0.66
45.5,46.2,2.90,0.26,37.9,37.2,105.8,104.8,12.5,12.5,0.68,0.64
45.6,46.2,11.67,1.35,37.8,37.1,105.7,104.7,12.5,12.5,0.66,0.63
45.6,46.3,5.20,0.34,37.7,37.0,105.6,104.6,12.5,12.5,0.65,0.61
45.7,46.4,4.18,5.87,37.7,36.9,105.5,104.5,12.5,12.5,0.64,0.6
45.7,46.5,6.32,3.72,37.6,36.8,105.4,104.4,12.5,12.4,0.62,0.59
45.8,46.6,9.46,9.78,37.5,36.7,105.3,104.3,12.5,12.4,0.61,0.58
45.9,46.6,9.92,8.48,37.4,36.6,105.2,104.2,12.5,12.4,0.6,0.56
45.9,46.7,10.35,4.29,37.3,36.5,105.1,104.1,12.4,12.4,0.58,0.55
46.0,46.8,5.34,3.00,37.2,36.5,105.0,104.0,12.4,12.4,0.57,0.54
46.1,46.9,1.67,4.81,37.1,36.4,104.9,103.9,12.4,12.4,0.56,0.53
46.1,47.0,2.02,8.52,37.0,36.3,104.8,103.8,12.4,12.4,0.55,0.51
46.2,47.1,0.15,4.43,36.9,36.2,104.7,103.7,12.4,12.4,0.53,0.5
46.3,47.2,8.99,4.71,36.8,36.1,104.6,103.6,12.4,12.4,0.52,0.49
46.3,47.3,9.97,7.08,36.7,36.0,104.5,103.5,12.4,12.4,0.51,0.48
46.4,47.4,0.46,2.67,36.6,35.9,104.4,103.4,12.4,12.4,0.5,0.47
46.5,47.5,3.46,0.44,36.5,35.8,104.3,103.3,12.4,12.4,0.49,0.46
46.6,47.6,1.35,8.51,36.5,35.7,104.2,103.2,12.4,12.4,0.47,0.45
46.7,47.7,7.70,5.35,36.4,35.6,104.1,103.1,12.4,12.4,0.46,0.43
46.8,47.8,5.15,11.99,36.3,35.5,104.1,103.0,12.4,12.4,0.45,0.42
46.8,47.9,5.65,6.17,36.2,35.5,104.0,102.9,12.4,12.4,0.44,0.41
46.9,48.0,4.55,6.01,36.1,35.4,103.9,102.8,12.4,12.4,0.43,0.4
47.0,48.1,6.21,8.97,36.0,35.3,103.8,102.7,12.4,12.4,0.42,0.39
47.1,48.2,4.48,10.31,35.9,35.2,103.7,102.6,12.4,12.4,0.41,0.38
47.2,48.4,7.55,7.46,35.8,35.1,103.6,102.5,12.4,12.4,0.4,0.37
47.3,48.5,11.14,2.15,35.7,35.0,103.5,102.4,12.4,12.4,0.39,0.36
47.4,48.6,8.85,8.90,35.6,34.9,103.4,102.3,12.4,12.4,0.38,0.36
47.5,48.7,5.98,8.47,35.5,34.8,103.3,102.2,12.4,12.3,0.37,0.35
47.6,48.8,11.16,1.86,35.5,34.7,103.2,102.1,12.4,12.3,0.36,0.34
47.7,49.0,2.44,9.71,35.4,34.7,103.1,102.0,12.4,12.3,0.35,0.33
47.8,49.1,11.38,7.54,35.3,34.6,103.0,101.9,12.3,12.3,0.34,0.32
47.9,49.2,9.63,3.04,35.2,34.5,102.9,101.8,12.3,12.3,0.34,0.31
48.1,49.4,10.15,5.92,35.1,34.4,102.8,101.7,12.3,12.3,0.33,0.31
48.2,49.5,8.68,0.25,35.0,34.3,102.7,101.6,12.3,12.3,0.32,0.3
48.3,49.6,9.88,1.49,34.9,34.2,102.6,101.5,12.3,12.3,0.31,0.29
48.4,49.8,8.85,9.07,34.8,34.1,102.5,101.4,12.3,12.3,0.3,0.29
48.5,49.9,9.14,8.74,34.7,34.0,102.4,101.3,12.3,12.3,0.3,0.28
48.6,50.0,7.23,6.06,34.7,34.0,102.2,101.1,12.3,12.3,0.29,0.27
48.8,50.2,2.06,3.50,34.6,33.9,102.1,101.0,12.3,12.3,0.28,0.27
48.9,50.3,5.21,8.22,34.5,33.8,102.0,100.9,12.3,12.3,0.28,0.26
49.0,50.5,10.96,10.02,34.4,33.7,101.9,100.8,12.3,12.3,0.27,0.25
49.1,50.6,7.49,11.40,34.3,33.6,101.8,100.7,12.3,12.3,0.26,0.25
49.3,50.8,1.73,1.95,34.2,33.5,101.7,100.6,12.3,12.3,0.26,0.24
49.4,50.9,10.92,3.11,34.1,33.4,101.6,100.5,12.3,12.2,0.25,0.24
49.5,51.1,5.26,10.47,34.0,33.4,101.5,100.4,12.3,12.2,0.25,0.23
49.7,51.2,8.48,11.92,34.0,33.3,101.4,100.3,12.3,12.2,0.24,0.23
49.8,51.4,8.76,3.30,33.9,33.2,101.3,100.2,12.2,12.2,0.24,0.23
50.0,51.6,3.09,11.33,33.8,33.1,101.2,100.1,12.2,12.2,0.23,0.22
50.1,51.7,6.62,0.03,33.7,33.0,101.1,100.0,12.2,12.2,0.23,0.22
50.2,51.9,0.89,6.43,33.6,32.9,101.0,99.9,12.2,12.2,0.23,0.22
50.4,52.0,8.74,2.39,33.5,32.9,100.9,99.8,12.2,12.2,0.22,0.21
50.5,52.2,5.03,9.59,33.4,32.8,100.8,99.6,12.2,12.2,0.22,0.21
50.7,52.4,4.95,8.48,33.4,32.7,100.7,99.5,12.2,12.2,0.22,0.21
50.8,52.5,7.57,9.98,33.3,32.6,100.6,99.4,12.2,12.2,0.21,0.21
51.0,52.7,8.06,7.10,33.2,32.5,100.5,99.3,12.2,12.2,0.21,0.2
51.1,52.9,9.79,0.93,33.1,32.4,100.4,99.2,12.2,12.2,0.21,0.2
51.3,53.0,0.14,9.95,33.0,32.4,100.3,99.1,12.2,12.2,0.21,0.2
51.5,53.2,8.42,4.96,32.9,32.3,100.1,99.0,12.2,12.1,0.2,0.2
51.6,53.4,1.59,2.71,32.9,32.2,100.0,98.9,12.2,12.1,0.2,0.2
51.8,53.6,4.61,3.23,32.8,32.1,99.9,98.8,12.2,12.1,0.2,0.2
51.9,53.8,7.58,10.76,32.7,32.0,99.8,98.7,12.1,12.1,0.2,0.2
