SSCD -35.012777778 147.373611111
YFDN 48.520697222 -71.050572222
SJNV 43.375080556 -70.929227778
NY84 40.996277778 -92.765694444
02KS 53.707 7.821333333
SJCF 46.293472222 -107.193305556
YDRA 51.20971 058.68644
ESVA -31.643136111 18.539563889
FAVR 12.985276 121.425910
RPLA 42.9666667 -99.2670456
3NE6 32.467361111 -100.466555556
II31 48.168197222 -111.976397222
YALC 32.931236111 -97.411686111
IN57 48.7825 44.345555556
16AK 41.554202778 -87.262536111
KAIO 27.771091667 -97.501230556
KCRP -17.936111111 145.937777778
YTUY -26.811666667 -60.445
SARS 32.493416667 -80.99175
LHCL -31.569722222 -71.109166667
IN43 -0.305555556 117.415277778
WALQ 9.071388889 -79.383333333
PA92 8.951852778 125.478122222
RPME 58.906525 -157.711166667
PAOC 56.705252 47.895109
SDLQ 47.973519444 8.522111111
SJAY 61.291111111 16.846388889
SSMX 63.490055556 -162.110388889
PAMK 15.434722222 121.091111111
RPLV -12.298055556 43.766388889
FMCI -22.746666667 -43.464722222
SDNY 27.349555556 -98.736944444
KHBV 51.611111111 9.3975
EDVL 39.383597222 -112.502205556
KDTA -11.935455556 -40.050675
99TA 53.9175 13.220333333
CL20 30.336333333 -81.514444444
KCRG -40.4675 -72.684722222
3PN5 49.816944444 3.206666667
UIBV 45.725638889 5.081105556
5AR1 24.239622222 54.549402778
OMAM 0.666666667 124.251666667
WAMB 5.62 -67.606111111
SVPA 46.590277778 6.400555556
LSTR -28.897222222 136.170555556
0LA1 44.286666667 5.929166667
09WA 45.53405 4.297311111
SJAN 58.849444444 -125.24
CBK7 51.254444444 5.600833333
EHBD 53.069 8.3135
7LA8 48.065666667 8.571333333
EDTS -23.83 30.316666667
4IA1 -24.908055556 28.304444444
II19 6.058125 125.096197222
RPMR 9.518088889 44.089705556
HCMH -23.352855556 -51.491655556
SSOG 66.884805556 -162.598138889
MZMF 19.984194444 42.6231
HE40 -37.225555556 144.446944444
YKTN 45.694763889 -118.843008333
KPDT 31.226388889 -110.976666667
NV00 52.650833 -7.296167
EIKK 36.533922222 44.339802778
VT17 -7.656011111 -34.856508333
EGFC 32.788508333 -93.003661111
80MU -29.945555556 -51.143611111
BIHY 31.168194444 -93.342472222
4TX5 40.633333333 -93.902169444
OE49 30.918141667 29.695827778
OK91 30.091944444 31.359722222
GA01 45.863075 -94.133922222
OK85 -7.291944444 -60.358888889
SWYN 34.582444444 -91.165222222
73OR 49.251666667 13.892777778
8IL6 32.283666667 -83.437972222
SNWG 58.100277778 6.625
XS48 49.425930556 17.404833333
NV14 42.116713889 -85.516663889
VT03 55.585566667 12.131427778
TE25 38.403055556 141.211944444
NA25 54.027108333 -132.125080556
YRYK 42.7391953 -83.7549489
6NJ5 37.232394444 -82.124997222
MD04 56.463611111 -5.400000000
EGEO 55.504772 9.483568
7TE2 -17.821358333 25.817075
MS35 3.559166667 98.671111111
AK80 48.094667 -114.8515
MT53 34.987833333 -81.057166667
IA04 -19.1 23.283333333
22II 46.3745 -117.015388889
KLWS -9.441466667 147.22045
93LL -29.195555556 -51.189722222
AR69 35.728222222 -118.419722222
6IL3 70.066666667 24.973888889
YWDR 48.141291667 -123.413952778
KNOW 64.295555556 -15.227222222
BIHN 29.850333333 -97.672416667
XS74 31.673027778 -89.172805556
0OR2 -14.887777778 -52.276944444
44TS 44.686833 -111.893667
MT47 40.995919444 -75.740469444
IA10 -20.95 23.75
SIQV 20.993305556 -101.480963889
MMLO 38.411944444 140.371111111
RJSC 53.333611111 -2.849722222
EGGP 36.758494444 -99.102011111
01TS 0.040813889 32.440541667
WY12 4.812516667 -74.065077778
SKGY 58.084600 25.898750
EERD 29.693663 -91.0992889
7LS3 35.837416667 -87.445388889
AL19 1.61 101.431666667
WIBD -3.784738889 -73.308805556
SPQT -14.520338889 -59.779877778
SWWR 38.249977778 -112.225480556
2PS7 53.377308333 -108.342347222
CJE5 36.763361111 -96.011194444
MM51 -5.195833333 -37.361666667
AR82 40.776583333 -79.951083333
YWIB 45.675555556 11.496388889
LIDH 29.827213889 -90.026588889
NH58 37.545825 -110.7132
YGLE 45.198916667 -89.712861111
MZCZ 25.444444444 60.383611111
38NY 44.941002778 20.250727778
OL20 -18.044722222 178.559444444
NFNA 43.513722222 -112.07075
KIDA -38.318055556 141.471111111
WY06 40.559444444 109.998333333
ZBOW 48.30015 -112.251141667
SGPJ 37.868222222 -95.386944444
ZBLL 29.976666667 -99.085472222
74FL 45.420111111 -91.773333333
AL25 48.718205556 -118.656472222
27XS 1.378333333 102.148888889
69KY 31.932583333 -111.89425
YPNW 35.726222222 -91.647444444
OR87 39.862222222 4.258333333
LESL 17.627416667 75.934
VASL 47.686388889 26.354444444
1WI2 -16.261677778 -47.968672222
NH64 38.342780556 -98.226877778
6IA4 -0.889800 -52.602221
SBMD -4.51325 -44.019847222
OR93 35.259472222 -113.938055556
KIGM 50.78 -1.8425
AL31 53.983055556 20.877222222
SPPG 31.060055556 16.591808333
HLGD -13.766111111 -47.428611111
SWCW 57.590055 -4.466286
SYMD -32.318333333 120.555
LB42 26.379523 -80.945621
71MO 30.141383333 -99.150466667
MO84 -35.262777778 173.911944444
62LA 64.9939556 6.5491477
ENUK 17.205641667 -62.59
TKPN -21.594444444 138.365555556
YUDG 49.981111111 5.917777778
SIKX 17.997016667 -92.814813889
EKHR 32.460472222 -85.680027778
5II2 -17.1775 -70.934722222
ID48 32.141722222 -94.851722222
3MO7 -19.374722222 140.056111111
NC27 -2.501388889 112.975555556
CJP4 -21.513055556 -43.173055556
CA65 59.223611111 163.066388889
UHPD 44.634722222 10.810277778
LIPM -7.318333333 -46.074166667
TN99 49.891666667 5.223888889
82OH 50.075 17.688888889
4TA7 59.186666667 10.258611111
MA48 36.363716667 -82.309025
SWAH 41.659372222 12.445155556
LIRE 42.157944444 -72.715861111
0MS4 38.227983333 -85.66375
60WI -9.834722222 -39.883333333
SNMI 64.060833333 -21.574722222
BISS 33.552527778 -102.372527778
KLLN 50.331388889 15.953888889
0OK0 71.214444444 72.038888889
YRAM -17.634166667 24.176666667
74PA 55.984849 12.214542
IS51 2.454352778 -76.609797222
SIIP 41.052222222 -93.689138889
98FD -10.450555556 105.690277778
YPXM 27.610166667 -97.752527778
IS45 29.607333333 -95.15875
KEFD -8.866666667 161.01
3CA3 -36.157222222 144.761944444
36TX 44.536569444 -115.350941667
ID74 36.425277778 55.104166667
YNPB 53.51543 142.88674
CA59 0.606944444 -69.201388889
SBYA 30.569527778 -95.482361111
73TX 40.99765 -76.435247222
CO81 45.505277778 12.351944444
LIPZ -16.339166667 -58.401944444
SLTI -14.81 -138.811111111
NTGP 41.251308333 -72.031611111
91CA 6.523238889 101.744841667
VTSC 38.9675 24.4875
LGSY 25.216666667 110.038333333
5NC7 -12.498333333 135.805
YLEV 60.107222222 64.825833333
USHU -30.038333333 145.951666667
4CO1 39.123611111 -9.38
OI50 33.885 -5.528333333
GMFM 39.638888889 -90.778558333
KPPQ -12.967302778 -71.429122222
SPIR -7.169722222 -76.729166667
SC80 43.998333333 125.688333333
NM28 34.895666667 -82.218861111
KGSP -0.15 115.7
WRLO 32.916944444 129.913611111
RJFU 35.25575 -81.60075
SN47 31.451666667 -88.194427778
SIED 32.627027778 -97.354008333
SN53 39.123333333 117.345
EPPC 31.692661111 38.731247222
OETR -24.555833333 25.918888889
FBSK 45.339744444 20.454105556
LYZR 31.845694444 -86.61075
SWMK 39.841305556 -77.274638889
0TS6 4.313333333 118.121944444
OI44 40.274611111 -79.40675
KLBE 38.545166667 -89.835194444
9FL1 43.474219 144.784051
MO53 38.872777778 1.373055556
LEIB -32.001388889 141.471666667
SWOC 4.016648184 -58.602734658
YLEA 14.999202778 145.61935
PGWT 38.834166667 -9.341111111
LL65 7.508616667 99.615775
VTST -38.091666667 146.965277778
7FL4 -3.380277778 -64.725277778
SBTF 55.247777778 10.204166667
EKFS 17.237777778 99.818333333
SNAJ 36.076058333 -87.792858333
EKDF 43.221780556 -99.403422222
78IN 34.233333333 -3.95
GMFZ 27.814722222 -17.886944444
3CL4 -27.425 152.983333333
NM14 37.330805556 -95.506166667
KPPF -15.571788889 -175.629436111
EPSO 38.734111111 -112.101583333
KRIF 32.002222222 49.268611111
OIAI 51.3825 19.688611111
PLFA 55.525941667 8.553402778
SIFH -14.521111111 132.377777778
7AK6 56.4525 -3.025833333
IS86 -0.248333333 -79.208888889
3TN1 52.090833333 0.131944444
EGSU 43.86 51.09083333
SNCU 35.341388889 1.466944444
DAOB 33.592641667 -95.064147222
KLBR 18.429663889 -69.668925
NJ66 39.0085 -74.908583333
9TS8 50.7233 0.4354
SN79 40.803388889 -124.112791667
IS90 -1.653611111 -78.656944444
YRNW 16.588055556 -24.283888889
TN70 -10.580919444 -38.088766667
MO79 29.080188889 -81.046630556
7FL6 39.146022222 -86.616680556
KBMG 16.699833333 98.543483333
EKTO -24.685277778 -53.696666667
SBTD -7.525277778 -46.053333333
60XS 14.991666667 -84.204166667
4MA7 -30.598333333 138.425833333
YLEC 37.149444444 -8.583888889
SWOA 6.366388889 116.463333333
WBKB 32.446738889 -111.002880556
CA98 35.603222222 -99.703
CO40 47.12194444 51.82
UATG 52.241666667 0.372166667
01CO 57.480555556 -7.363888889
7AK4 -16.794166667 -54.11
NM02 27.379444444 52.737777778
YELR 39.756083333 -84.842694444
ZBUL 27.335155556 68.143052778
SIGY 48.310472222 -114.256
SIDB 55.939722222 12.381944444
EKGH 40.6892444 -076.2796056
SPIP 34.348055556 47.156666667
OICC 34.786111111 -1.925555556
YLET -9.462011111 -40.824341667
SNBD 50.882778 -113.951944
VTSA -8.8045 148.308966667
06GA 2.223611111 -55.946111111
MO51 -16.686666667 -145.332777778
NTKF 43.780000 143.730833
9FL3 36.116611111 -87.738166667
SWNR 31.702777778 9.2575
SN51 45.6652778 -119.3861111
SIEF 6.459936111 -74.410641667
SKPR 39.985388889 -90.804138889
YRBT 56.184747222 9.04445
SIHV 47.838466667 27.780705556
LUBL -12.4 16.95
ID62 28.85833333333333 104.52666666666667
ZUYB -13.008888889 -46.774722222
SWCB 45.5061 -91.980802778
UT44 50.43 15.333055556
LKJC 50.46 4.452777778
MA62 -8.066944444 -52.167222222
SNNP 59.031944444 7.553055556
91LL -15.093022222 -43.979069444
SNMK 41.996069444 12.734725
0MS6 32.501933333 -93.662627778
SNOT 45.396388889 10.887777778
CO83 -15.633333333 -145.5
NTGR 47.849260 -118.333219
73WA 50.706666667 5.068055556
EBAV -22.091666667 -45.045277778
SNLO 40.122361111 -76.294361111
VA1L 31.299722222 -85.899833333
SIHA 41.989341667 -88.101241667
SIKZ 63.929166667 -21.037777778
LL98 -42.425 173.605277778
NZKI 43.68275 10.395513889
LIRP -42.550833333 172.826666667
NZHR 49.371866667 -102.763280556
CJQ2 36.547777778 2.876388889
CA73 67.654549866 12.727304205
YNRH -22.541111111 117.269444444
4AZ0 -13.733611111 -59.717222222
SWBQ 17.553491667 78.5249
71OR 50.2532 15.845227778
LKHK 42.815583333 -108.72825
4TA5 -11.534444444 -41.179722222
MO92 50.541666667 4.381111111
EBBZ -18.463333333 -136.443055556
NTGE 59.61 -109.266944444
CJP6 56.2755222 3.3933866
ENWV 45.428888889 10.330555556
SN92 37.552222222 -87.271388889
12MN 43.181194444 -77.9155
3AZ9 -7.797416667 -77.651430556
AK41 47.590333 -115.337333
PN14 47.07225 -70.533363889
SWWG 62.619444444 -131.270277778
SNYN 40.750475 43.859325
YUSL 36.141666667 29.576388889
LGKJ -14.331661111 -170.711502778
NSTU -9.198055556 124.34
AL27 -18.567222222 179.951111111
2LA6 43.722638889 -85.504055556
KRQB 28.945463889 -13.605225
6WI9 50.077777778 19.784722222
EPKK 50.678 -1.1095
EGHJ 43.624 -107.407
WY38 29.658383333 -81.689502778
OR91 42.460555556 -2.320555556
LERJ 47.1647 -112.1126
48NE -9.98 -51.141666667
93CA 34.708433333 -77.439661111
SNYY 62.5625 6.119722222
SWTK -11.108333333 -75.333333333
WN21 45.786977 21.190183
6NE8 49.434930556 -2.6028
67FD 35.857758333 -83.528705556
KGKT 18.834511111 -99.261591667
MMCB 44.866958333 -123.198247222
OPTH 35.935 -79.065916667
KIGX 39.420047222 -89.991216667
WY04 35.230713889 -102.398769444
WN35 46.319369444 -113.305063889
SWUO 52.990833333 -105.444722222
CJD3 39.175727778 -76.668991667
KBWI -17.418333333 -66.177222222
SLCB 30.532916667 -91.149888889
AR80 0.050833333 -51.070277778
SNVV 63.835833333 -20.3775
BIHL 45.6193667 -111.0921944
XS62 -7.599444444 -72.769444444
6IL1 -7.486836111 -37.291294444
OR46 52.342777778 -109.918888889
IA06 41.112255556 -88.140052778
5LL8 48.277 -105.961667
MS37 -34.598611111 138.721388889
MD06 -18.755277778 146.581388889
1GA0 34.722722222 -89.014694444
VT29 52.567458333 -55.785027778
6NJ7 39.471152778 -98.128783333
03NJ 0.861905556 -77.671847222
LNMC 40.733333333 140.688611111
7OR9 39.433305556 -98.680027778
SIQT 39.790322222 -85.736088889
KGFD 25.686088889 -109.0812
34TX 47.001844444 -70.515797222
CT68 -18.95 22.366666667
FB21 57.516411111 -157.385952778
AK96 45.908833 -104.576
SNWR 49.566666667 13.048611111
XS76 -1.900277778 -55.533888889
OR52 -22.157777778 -49.068333333
SBAE 16.317283333 -86.522294444
CT40 31.181666667 29.946388889
4TX7 32.339155556 -90.976877778
SNVA -30.031666667 119.39
YWDG -28.724444444 -49.421111111
SBCM 45.777572222 -111.152022222
KBZN 52.114722222 -4.559444444
VT15 33.284197222 -85.808966667
SIPG 48.212444444 -106.614805556
YINW -33.373333333 142.585
YPCE 36.109305556 -109.575472222
87IN 36.505611111 -101.813666667
SIRX 49.72 14.100277778
80OH 68.1525 13.609444444
ENLK -10.985277778 -37.073333333
SBAR -38.886666667 176.363611111
AR43 51.291875 0.999584
4VA7 62.651944 9.854722
0MI8 -25.403333333 -49.233611111
GA03 45.654366667 -87.955158333
3FD9 47.584167 -108.709
SWZW 10.480277778 -68.072777778
SVPC 48.715630556 11.5337
YOBE 63.030583333 -163.532638889
IN69 35.451083333 -100.199916667
LFLN 33.81175 -78.723944444
KCRE 47.081905556 -0.877216667
1AL1 38.096027778 -92.549472222
CL22 39.36375 -84.521944444
KHAO 34.453472222 -84.457222222
NY51 35.140305556 -111.669250000
KFLG -42.155555556 145.291388889
YSRN 51.706666667 10.0395
EDVN 41.037444444 -107.492527778
KDWX 21.914888889 84.048722222
PANR -29.770663889 31.058541667
FAVG 20.720636111 121.826475
RPLT 20.785555556 -76.315
SSMZ 63.041666667 14.001388889
ESUO -26.781111111 -53.503333333
SSOE 7.830730 123.461074
RPMP -33.666666667 19.416666667
4IA3 24.402198 91.913588
53CA 57.02723 61.46131
EDTQ 31.468944444 -109.60375
3WI5 -6.355333333 31.084055556
HTMP 53.680666667 7.057833333
YVNS -26.212777778 -58.228055556
16CA 42.543333333 2.12
18LA 49.454422222 2.112813889
LFOB 46.27115 -106.623902778
LFLY 38.457975 -101.350513889
WAMW 7.566666667 -70.183333333
SVPT 26.177638889 -97.973055556
KTXW -27.334166667 133.626388889
YOBR 9.558391699 -78.948334107
5MD3 42.190283333 -122.660627778
YDRC 15.185988889 120.560325
RPLC 52.222166667 8.862833333
EDVY 48.768383333 -101.536994444
KHBC 36.290888889 -92.59025
KFLP 36.381333333 -93.624555556
SDNL 48.3880206 -107.0832889
KFOK 35.745933333 -95.41275
KHAX 47.170833 15.665278
SDMW -18.633888889 27.008055556
NY79 37.577575 -84.769497222
6TE1 48.0205 7.833666667
SDLS 33.645691667 -81.867055556
SSOR 8.601407 123.341744
RPMG -33.278333333 148.763333333
YCUA -3.991666667 116.104166667
IN41 43.736388889 5.783055556
LFNF 35.951291667 -85.084977778
KCSV 31.605833333 -90.409305556
KCPM 49.166666667 -105.933333333
SD99 15.387494444 36.328841667
HSKA 41.0375 -81.466916667
KOEA -37.401944444 -72.425555556
SCGE 44.368888889 2.026944444
SD72 43.139877778 -89.337505556
KMSN 30.2668583 -103.2336167
5TE5 34.412475 -91.465294444
LSXS 53.695731 -6.654109
SSAY 49.781666667 -123.161944444
SC14 38.655986111 -78.708497222
66OK 34.167861111 -89.684888889
77VA 54.218166667 9.603333333
NY86 48.878052 11.760498
2OR5 -10.586666667 142.29
WA66 64.116152778 -117.309752778
FD33 -25.432222222 -49.53
8TX7 -14.63 47.7625
FMNL 53.026077778 -122.510366667
30NE 46.160833333 8.878611111
YOLY 36.6777778 -81.9287222
YOOB -23.444444444 -70.445
SCFA 43.449155556 1.263694444
LFBR 39.094333333 -97.721055556
UKWW 19.152619444 30.430216667
SD66 42.886888889 -90.236666667
KMRJ 48.596944444 3.008055556
LFAI 10.469361111 -84.578972222
MU19 -1.874166667 136.239444444
3PA8 40.902972222 -82.255638889
KMSY -32.146111111 -71.507777778
SCDI 46.780277778 0.550555556
LFCA 47.811626 20.422246
LA36 61.885277778 34.154722222
ULPB 36.732111111 -119.820333333
SDAT -9.880283333 -63.046922222
SJOG 39.665455556 -74.308044444
OJHF 29.553808333 -99.516975
6TX2 29.993919444 77.425311111
VISP 22.183791667 -75.732680556
MYRD -23.027341667 -50.227533333
TS76 49.387778 6.75
CYSR 32.233333333 75.633333333
VIPK -29.899166667 -54.928611111
SSCQ 46.116097222 -64.678605556
6VA2 35.559388889 -86.442472222
MUFL 50.962341667 -118.184355556
CYRV 52.275833333 7.491333333
EDXE 44.328969444 -93.313075
SJNC 32.418477778 -99.856544444
KDYS 47.564166667 12.1275
LOIK -1.670855556 29.238402778
FZNA -17.013333333 -46.071944444
SJMX 37.828444444 -121.625833333
6FD5 45.742930556 16.068777778
LDZA 44.824444444 0.520555556
5MI4 27.317222222 87.195277778
3IN5 25.283586111 -76.330177778
SSVG -24.831388889 143.065555556
YJDA 61.192222222 14.719166667
5FL3 11.973855556 38.991116667
HALL 61.754188889 -150.051738889
YFRV 55.598333333 13.677222222
ESMI 48.90095 12.518186111
6MA2 29.89275 -97.863
KHYI 64.501944444 26.76
SDUF 48.016333333 10.616
EDNH 30.718305556 -91.478666667
CN20 43.097344444 6.146030556
LFTH -3.721469444 55.208697222
FSSB 48.943393 -125.544946
1CL3 36.124666667 -90.925111111
NK04 -12.902777778 132.532222222
TX35 -32.7875 151.341666667
TX21 43.104702778 -89.185361111
0NA1 44.473411111 -84.566819444
SCRD 66.451388889 143.260555556
83GA -33.995 150.951666667
YSHW 51.518313889 7.612241667
SJZQ 32.166363889 -110.883169444
KDMA -23.127777778 -46.574722222
SDTB 52.038 11.205666667
EDOL 61.773055556 24.025277778
SSWC 13.575772222 124.215027778
RPUV 62.321361111 -150.092722222
PATK 10.307547222 123.979419444
RPVM 43.132383333 -80.341519444
MI57 47.289944444 -101.580972222
KHZE 44.408963889 -76.8053
99OI 34.524533333 -96.989738889
6CO6 55.233333333 -118.033333333
CBB9 48.2285 11.423166667
EDMD -22.426944444 -50.606944444
7NC0 45.653786111 -84.519302778
KSLH -15.770833333 -57.741111111
JY09 -25.807447222 25.544469444
FAMM 30.190555556 78.182222222
VIDN 55.282030556 -77.765255556
SSVP 55.116347222 -162.266247222
PAVC 58.422311111 -130.031505556
ESNE 52.5912 10.022133333
TX09 30.218777778 -81.877166667
RK49 -40.128888889 -72.661666667
MN31 -33.488888889 -71.405555556
5TS8 42.731222222 -95.556083333
KCKP 46.245583333 15.223066667
LJCL 35.097361111 -97.967694444
VA97 46.157972222 -123.878611111
KAST -23.866666667 35.416666667
MN25 9.909573 -67.367436
SVJM -37.583611111 140.366111111
IL43 47.088333333 8.303333333
LSME 42.816797222 47.652408333
OH32 -27.5125 -53.898333333
SSTO 61.760152778 -121.236527778
CYFS 9.210467 123.471127778
RPVZ -26.166666667 26.183333333
SSWT 56.484333333 -132.369833333
PAWG -26.133694444 28.242316667
FAOR 18.354867 121.653917
RPUA -35.37 145.725
MI43 43.128141 -80.800628
SDWN 44.271 -79.912
CYBN 43.286944444 -81.714166667
SJZF 52.918833333 12.425333333
EDBK 44.066104 -79.021077
SJTM 40.0462 -98.061255556
2OK7 58.236180556 -103.677613889
2MS3 -26.238055556 28.305833333
VIKA -32.704127778 151.488833333
YMND 27.577222222 84.228333333
14ND 42.112727778 -92.917777778
KMIW 29.641511111 -96.515955556
WS33 42.267138889 -71.875611111
1CA4 20.983333333 94.816666667
VYLY -28.882777778 153.066944444
YCAS 34.654233333 -102.691880556
21OI 19.760013889 -155.553766667
PHSF 8.676111111 -72.334722222
1SD3 51.267694444 10.634791667
79CO -26.056063889 -65.936811111
0KS0 29.179916667 -81.058055556
LS63 39.5525 27.010277778
LTFD 50.643888889 13.126388889
8CA8 44.911805556 -84.875338889
1MN4 51.016666667 -101.816666667
CKV6 31.972372222 -86.591641667
TA23 37.859611111 -76.894111111
21MA 51.686057 13.206933
YMLL 37.825866667 -75.997663889
KTGI 28.2 85.6
23TA 33.622805556 -92.763388889
KCDH 41.553611111 -120.165611111
UEBN 38.980583333 -76.922305556
TA37 50.108178 -125.050520
CAW9 42.402888889 -88.375111111
66TA 54.160833333 12.248611111
PS06 32.564722222 -82.984972222
KDBN 62.417341667 -77.925280556
CYIK 26.89 70.866666667
SSXL 61.319080556 -117.606077778
TA36 25.795361111 -80.290111111
1MO1 39.975027778 -81.577583333
5OI7 8.166666667 -62.35
SVET 52.139722222 -128.063611111
CYJQ 32.733555556 -117.189666667
6TA1 43.595361111 -94.092861111
6MO8 51.577 14.137
SJVD 50.446694 -125.453785
95TX -22.890438889 -45.493269444
SDYS 32.569772222 -84.245175
CBL8 37.247222222 27.681388889
LS62 49.193086111 -84.759361111
CYHN -27.906700999 -54.520401222
SSZR 42.565777778 -84.423194444
KTEW 52.284425 14.060357
5OH3 45.7908333 -111.1247222
9MT9 53.418283 7.904509
0WA2 4.73 -60.965
TA22 -34.5625 -58.790833333
70IS 25.35 97.283333333
7II4 43.774833333 -98.038611111
KMHE 37.094 -95.572
92PA 25.383822222 97.353511111
1MN5 49.9 -102.033333333
CKV7 7.988055556 -80.409722222
21OH -24.880555556 113.672222222
1CA5 48.421108333 -106.527702778
UB14 39.367805556 -75.072222222
KMIV 38.539333333 -76.030388889
KCGE 41.953630556 -116.182066667
00HI 40.959416667 -72.251666667
KHTO -32.216666667 148.574722222
8MN9 52.166166667 4.418
SA03 54.087167 -9.156167
SSXZ 60.839780556 -115.7828
2MS2 48.663055556 21.241111111
8TA4 0.583333333 12.916666667
FOOK -34.945833333 117.397222222
24PN 36.724166667 -95.342055556
84LA 51.552 12.052666667
EDAQ 31.050833333 -87.065972222
97MO -33.160583333 -64.338191667
SA17 44.061666667 -78.885277778
CPP3 50.9155 11.714166667
EDBJ 52.964930556 -113.411094444
CEX3 37.303 -108.628055556
KCEZ 40.425383 -75.232570
WS26 38.555305556 -121.297194444
KMHR 41.6031819 -82.6850542
07OK -27.286388889 120.554722222
OH33 47.398458333 8.648208333
LSMD 44.227 43.083
MY15 -10.177777778 123.663888889
WATT 43.658288889 -108.213155556
MN24 31.5445 -93.485972222
SCQI 30.845777778 -85.601388889
YTNG 45.078083333 -83.560305556
KAPN 34.792175 -79.365894444
SDTT 50.52083300 -116.00111100
SJZG 39.608277778 -77.007666667
KDMW 43.377222222 -81.504166667
CN27 51.483333333 7.899333333
25XS 32.977630556 -97.492294444
KDNL 51.996333333 11.792166667
EDOZ 43.109722222 -80.820833333
SSWU 61.180808333 -113.689652778
SSTN 62.047777778 14.424166667
SSVQ 21.509444444 -77.020277778
MUSL 50.281941667 -63.611238889
JY08 33.790033333 -118.051430556
7NC1 45.619355556 -121.168275
SDUP 39.5958333 -104.2341667
6CO7 33.991055556 -96.642722222
EDME 36.221369444 -91.755483333
FVMV 26.317170647 127.764392589
SJXX 44.325620 -76.792396
CCE6 36.089297222 -88.4633
MI56 32.819769444 -97.362450000
MN30 -34.395833333 -72.016944444
SCPM 42.046666667 -94.788694444
KCIN -35.810833333 145.604166667
RK48 35.155066667 -97.470394444
0NC8 36.484766667 -99.194166667
IL56 52.278427778 9.082191667
NK39 26.968786111 -99.248908333
MN18 31.988833333 -83.773916667
KCKF -44.5 -71.321666667
SCRE -20.546388889 164.255555556
RK60 39.197858333 -96.258941667
1TN7 34.123147222 -84.848705556
KVPC -8.637777778 122.2375
NK11 48.746111111 -69.097222222
CYFE 10.335640 119.354907
RPVL -22.599722222 -42.028888889
SSTY 13.3615840 121.8258381
RPUW 59.589444444 16.633611111
SSWB 33.675666667 -117.868222222
SDWX 49.294111111 -103.020666667
SJYK 9.151172222 18.379338889
7NA9 51.9475 11.769722222
SDTC 51.602413889 6.142172222
SJXO 49.1305 11.444166667
77CA 28.707702778 77.358911111
VIDX 56.184722222 12.575833333
ESMH 48.996944444 18.192222222
LZDB 63.8885 -160.799111111
5FL2 64.624722222 21.076944444
SSVF 23.775 -76.103
32CA 64.371083333 -161.223972222
PFSH 9.9 -72.55
83FD -32.256111111 147.368888889
YTOT 34.859361111 -86.557527778
KMDQ 39.302508333 -88.004061111
CAB4 -7.141186111 56.273708333
1CL2 -17.686944444 -53.591111111
SDCJ 33.703078810 -112.070344470
AZ88 47.520555556 12.449444444
LOIJ 31.056888889 -82.775277778
KHOE 35.997972222 -89.406583333
CNQ7 52.351388889 8.326111111
6VA3 49.630230556 -112.799697222
CYQL 24.74805555556 84.9425
VEGY -23.152777778 -50.602777778
SSCP -13.485833333 48.6325
05MA 44.828652778 -0.715344444
LFBD 42.566555556 -75.524111111
3PA9 39.450091667 -79.666444444
07TA 21.307352778 -158.070302778
WABN 10.568944444 -83.514972222
30LL 10.420083333 -83.609888889
MRAO 48.625 17.828611111
TS77 38.231638889 -80.870805556
KSXL -25.6 26.033333333
FAZR 58.471944 -78.076944
CYPH 49.333888889 21.570277778
42TA -22.324333333 -53.095002778
SSBT 61.172961111 -151.045416667
PABG 47.954444444 91.6275
SDBN 53.208611111 7.032777778
SC29 -19.468611111 -52.621388889
75LL 40.086111111 -78.5135
KHMZ 45.413813889 -76.365719444
CNP3 37.406444444 -77.524833333
VIRB -15.666583333 46.351083333
WA67 -20.284722222 44.317777778
FMMV 51.188822 9.74395
ME67 53.335555556 9.259444444
SC01 37.458722222 -102.618
WV56 64.333889 100.432222
SJMN -3.367794444 36.620408333
YTYN 38.341572222 -97.213872222
LFBS 50.757222222 -104.982777778
72KY 28.013972222 -82.345277778
MU24 10.768722222 -83.585611111
8FD1 34.549011111 -89.024436111
5TE4 46.916305556 -114.090555556
SD73 31.327372222 -92.548555556
KAEX 41.707416667 -73.738027778
KOKK 44.399166667 0.759444444
NY93 47.246666667 102.827222222
SC15 52.896 5.004
WV42 -22.069166667 -48.706388889
40OI -20.726625 -51.592372222
24KS 49.440702 11.812343
8VA6 52.220586111 -174.206183333
WA73 8.195344 126.321460
SJBA 47.903166667 7.617833333
SJAZ -23.298055556 -47.691944444
HFEC -27.385833333 -55.970555556
SD98 -48.928611111 -72.793333333
SCIO 51.845277778 -104.992222222
CKC6 45.281147222 -92.375391667
KAHH 43.610277778 4.070277778
LFNG 29.118427778 -100.472241667
IN40 3.326666667 117.569444444
WAOI 36.475194444 -82.407416667
KTRI 14.79305 107.045313889
7PS8 33.7325 9.916111111
PA85 8.883333333 -66.833333333
SVSN -22.618333333 -63.793055556
SAST 55.899119444 -107.719347222
CKB2 38.732908333 -89.806566667
LFLX 56.370555556 101.698611111
UIBB 46.6935798 17.397345
YTWE 32.028055556 -96.400583333
KCRS -20.751666667 -68.680277778
SCKP 48.057875 1.379441667
SJCE -22.277172222 -48.604491667
EDVX 14.79445 120.271366667
RPLB 51.906455 55.163135
SSNW 40.864722222 -97.109222222
II32 49.154731 -125.908081
CBR7 61.386944444 15.833333333
SSML 42.260416667 -84.460444444
SJAM 53.332666667 9.027833333
