217,217,180,205
217,217,180,205
216,216,181,206
216,216,182,207
216,216,182,207
215,215,183,208
215,215,184,209
214,214,185,210
214,214,185,210
214,214,186,211
213,213,187,212
213,213,187,212
213,213,188,213
212,212,189,214
212,212,190,215
212,212,190,215
211,211,191,216
211,211,192,217
211,211,192,217
210,210,193,218
210,210,194,219
210,210,195,220
209,209,195,220
209,209,196,221
209,209,197,222
208,208,198,223
208,208,198,223
208,208,199,224
207,207,200,225
207,207,200,225
207,207,201,226
207,207,202,227
206,206,203,228
206,206,203,228
206,206,204,229
206,206,205,230
205,205,205,230
205,205,206,231
205,205,207,232
205,205,208,233
204,204,208,233
204,204,209,234
204,204,210,235
204,204,210,235
204,204,211,236
203,203,212,237
203,203,213,238
203,203,213,238
203,203,214,239
203,203,215,240
202,202,216,241
202,202,216,241
202,202,217,242
202,202,218,243
202,202,218,243
202,202,219,244
201,201,220,245
201,201,221,246
201,201,221,246
201,201,222,247
201,201,223,248
201,201,223,248
201,201,224,249
201,201,225,250
200,200,226,251
200,200,226,251
200,200,227,252
200,200,228,253
200,200,228,253
200,200,229,254
200,200,230,255
200,200,231,256
200,200,231,256
200,200,232,257
200,200,233,258
200,200,234,259
200,200,234,259
200,200,235,260
200,200,236,261
200,200,236,261
200,200,237,262
200,200,238,263
200,200,239,264
200,200,239,264
200,200,240,265
200,200,241,266
200,200,241,266
200,200,242,267
200,200,243,268
200,200,244,269
200,200,244,269
200,200,245,270
200,200,246,271
200,200,246,271
200,200,247,272
200,200,248,273
200,200,249,274
200,200,249,274
200,200,250,275
200,200,251,276
200,200,252,277
200,200,252,277
200,200,253,278
201,201,254,279
201,201,254,279
201,201,255,280
201,201,256,281
201,201,257,282
201,201,257,282
201,201,258,283
201,201,259,284
202,202,259,284
202,202,260,285
202,202,261,286
202,202,262,287
202,202,262,287
202,202,263,288
202,202,264,289
203,203,264,289
203,203,265,290
203,203,266,291
203,203,267,292
203,203,267,292
204,204,268,293
204,204,269,294
204,204,270,295
204,204,270,295
205,205,271,296
205,205,272,297
205,205,272,297
205,205,273,298
205,205,274,299
206,206,275,300
206,206,275,300
206,206,276,301
206,206,277,302
207,207,277,302
207,207,278,303
207,207,279,304
208,208,280,305
208,208,280,305
208,208,281,306
208,208,282,307
209,209,282,307
209,209,283,308
209,209,284,309
210,210,285,310
210,210,285,310
210,210,286,311
211,211,287,312
211,211,288,313
211,211,288,313
212,212,289,314
212,212,290,315
212,212,290,315
213,213,291,316
213,213,292,317
213,213,293,318
214,214,293,318
214,214,294,319
214,214,295,320
215,215,295,320
215,215,296,321
216,216,297,322
216,216,298,323
216,216,298,323
217,217,299,324
217,217,300,325
218,218,300,325
218,218,301,326
218,218,302,327
219,219,303,328
219,219,303,328
220,220,304,329
220,220,305,330
221,221,306,331
221,221,306,331
221,221,307,332
222,222,308,333
222,222,308,333
223,223,309,334
223,223,310,335
224,224,311,336
224,224,311,336
225,225,312,337
225,225,313,338
225,225,313,338
226,226,314,339
226,226,315,340
227,227,316,341
227,227,316,341
228,228,317,342
228,228,318,343
229,229,318,343
229,229,319,344
230,230,320,345
230,230,321,346
231,231,321,346
231,231,322,347
232,232,323,348
232,232,324,349
233,233,324,349
233,233,325,350
234,234,326,351
234,234,326,351
235,235,327,352
235,235,328,353
236,236,329,354
236,236,329,354
237,237,330,355
237,237,331,356
238,238,331,356
238,238,332,357
239,239,333,358
240,240,334,359
240,240,334,359
241,241,335,0
241,241,336,1
242,242,336,1
242,242,337,2
243,243,338,3
243,243,339,4
244,244,339,4
244,244,340,5
245,245,341,6
245,245,342,7
246,246,342,7
247,247,343,8
247,247,344,9
248,248,344,9
248,248,345,10
249,249,346,11
249,249,347,12
250,250,347,12
250,250,348,13
251,251,349,14
252,252,349,14
252,252,350,15
253,253,351,16
253,253,352,17
254,254,352,17
254,254,353,18
255,255,354,19
256,256,354,19
256,256,355,20
257,257,356,21
257,257,357,22
258,258,357,22
258,258,358,23
259,259,359,24
