36.7,62.7,59.2,828.2,823.4,9.80,11.09,4837.5,3870.0,3870.0
36.6,62.4,58.9,827.6,822.8,5.62,9.79,4837.0,3869.6,3869.6
36.6,62.1,58.6,827.0,822.2,4.89,3.52,4836.5,3869.2,3869.2
36.5,61.8,58.3,826.5,821.5,10.99,2.35,4836.0,3868.8,3868.8
36.4,61.4,57.9,825.9,820.9,6.54,9.82,4835.5,3868.4,3868.4
36.3,61.1,57.6,825.3,820.2,11.14,1.15,4835.0,3868.0,3868.0
36.2,60.8,57.3,824.7,819.6,10.12,11.81,4834.5,3867.6,3867.6
36.1,60.4,56.9,824.0,818.9,11.61,7.34,4834.0,3867.2,3867.2
36.0,60.1,56.6,823.4,818.2,0.20,7.09,4833.5,3866.8,3866.8
35.9,59.8,56.3,822.8,817.5,8.30,4.21,4833.0,3866.4,3866.4
35.8,59.5,56.0,822.1,816.8,7.14,4.73,4832.5,3866.0,3866.0
35.7,59.1,55.6,821.5,816.1,4.76,4.81,4832.0,3865.6,3865.6
35.6,58.8,55.3,820.9,815.4,1.69,4.26,4831.5,3865.2,3865.2
35.5,58.5,55.0,820.2,814.7,11.59,1.26,4831.0,3864.8,3864.8
35.4,58.1,54.7,819.5,814.0,6.03,10.28,4830.5,3864.4,3864.4
35.3,57.8,54.3,818.9,813.3,11.78,1.67,4830.0,3864.0,3864.0
35.2,57.5,54.0,818.2,812.6,11.39,11.11,4829.5,3863.6,3863.6
35.1,57.1,53.7,817.5,811.8,5.45,3.50,4829.0,3863.2,3863.2
35.0,56.8,53.4,816.8,811.1,5.21,5.62,4828.5,3862.8,3862.8
34.9,56.5,53.0,816.1,810.3,8.78,2.46,4828.0,3862.4,3862.4
34.8,56.2,52.7,815.4,809.6,8.20,0.91,4827.5,3862.0,3862.0
34.7,55.8,52.4,814.7,808.8,0.18,8.95,4827.0,3861.6,3861.6
34.6,55.5,52.1,814.0,808.1,6.15,11.19,4826.5,3861.2,3861.2
34.5,55.2,51.7,813.3,807.3,6.86,3.11,4826.0,3860.8,3860.8
34.4,54.9,51.4,812.5,806.5,8.92,0.33,4825.5,3860.4,3860.4
34.3,54.5,51.1,811.8,805.7,4.63,1.10,4825.0,3860.0,3860.0
34.2,54.2,50.8,811.1,804.9,8.64,3.76,4824.5,3859.6,3859.6
34.0,53.9,50.5,810.3,804.1,3.80,4.51,4824.0,3859.2,3859.2
33.9,53.5,50.1,809.6,803.3,7.48,3.35,4823.5,3858.8,3858.8
33.8,53.2,49.8,808.8,802.5,1.00,11.71,4823.0,3858.4,3858.4
33.7,52.9,49.5,808.0,801.7,4.41,8.85,4822.5,3858.0,3858.0
33.6,52.6,49.2,807.3,800.9,3.83,1.62,4822.0,3857.6,3857.6
33.5,52.3,48.9,806.5,800.1,10.23,9.22,4821.5,3857.2,3857.2
33.4,51.9,48.6,805.7,799.2,11.50,9.51,4821.0,3856.8,3856.8
33.2,51.6,48.3,804.9,798.4,4.48,10.88,4820.5,3856.4,3856.4
33.1,51.3,48.0,804.1,797.5,5.44,3.35,4820.0,3856.0,3856.0
33.0,51.0,47.6,803.3,796.7,11.11,2.98,4819.5,3855.6,3855.6
32.9,50.7,47.3,802.5,795.8,10.62,3.52,4819.0,3855.2,3855.2
32.8,50.3,47.0,801.7,795.0,9.18,11.59,4818.5,3854.8,3854.8
32.6,50.0,46.7,800.9,794.1,9.39,7.68,4818.0,3854.4,3854.4
32.5,49.7,46.4,800.0,793.2,4.39,6.96,4817.5,3854.0,3854.0
32.4,49.4,46.1,799.2,792.3,8.53,11.25,4817.0,3853.6,3853.6
32.3,49.1,45.8,798.3,791.5,9.81,4.40,4816.5,3853.2,3853.2
32.1,48.8,45.5,797.5,790.6,6.33,9.62,4816.0,3852.8,3852.8
32.0,48.5,45.2,796.7,789.7,7.02,5.26,4815.5,3852.4,3852.4
31.9,48.1,44.9,795.8,788.8,11.04,3.65,4815.0,3852.0,3852.0
31.7,47.8,44.6,794.9,787.9,1.40,3.18,4814.5,3851.6,3851.6
31.6,47.5,44.3,794.1,786.9,1.92,4.38,4814.0,3851.2,3851.2
31.5,47.2,44.0,793.2,786.0,5.77,6.43,4813.5,3850.8,3850.8
31.3,46.9,43.7,792.3,785.1,10.40,8.48,4813.0,3850.4,3850.4
31.2,46.6,43.4,791.4,784.2,7.68,0.99,4812.5,3850.0,3850.0
31.1,46.3,43.2,790.5,783.2,7.86,0.87,4812.0,3849.6,3849.6
30.9,46.0,42.9,789.6,782.3,9.44,2.51,4811.5,3849.2,3849.2
30.8,45.7,42.6,788.7,781.4,10.50,11.71,4811.0,3848.8,3848.8
30.7,45.4,42.3,787.8,780.4,5.65,9.57,4810.5,3848.4,3848.4
30.5,45.1,42.0,786.9,779.5,11.26,6.80,4810.0,3848.0,3848.0
30.4,44.8,41.7,786.0,778.5,9.28,4.41,4809.5,3847.6,3847.6
30.3,44.5,41.4,785.1,777.5,9.28,7.21,4809.0,3847.2,3847.2
30.1,44.2,41.2,784.1,776.6,8.85,3.62,4808.5,3846.8,3846.8
30.0,43.9,40.9,783.2,775.6,7.65,9.54,4808.0,3846.4,3846.4
29.8,43.6,40.6,782.3,774.6,7.11,0.42,4807.5,3846.0,3846.0
29.7,43.3,40.3,781.3,773.6,5.00,4.58,4807.0,3845.6,3845.6
29.6,43.0,40.1,780.4,772.6,8.50,3.70,4806.5,3845.2,3845.2
29.4,42.8,39.8,779.4,771.6,10.69,11.50,4806.0,3844.8,3844.8
29.3,42.5,39.5,778.5,770.6,0.94,9.28,4805.5,3844.4,3844.4
29.1,42.2,39.3,777.5,769.6,0.73,0.02,4805.0,3844.0,3844.0
29.0,41.9,39.0,776.5,768.6,2.93,9.02,4804.5,3843.6,3843.6
28.8,41.6,38.7,775.5,767.6,7.81,11.82,4804.0,3843.2,3843.2
28.7,41.3,38.5,774.6,766.6,2.82,0.10,4803.5,3842.8,3842.8
28.5,41.1,38.2,773.6,765.6,6.12,10.95,4803.0,3842.4,3842.4
28.4,40.8,38.0,772.6,764.5,5.49,2.76,4802.5,3842.0,3842.0
28.2,40.5,37.7,771.6,763.5,10.42,9.31,4802.0,3841.6,3841.6
28.1,40.2,37.5,770.6,762.5,10.34,8.13,4801.5,3841.2,3841.2
27.9,40.0,37.2,769.6,761.4,7.43,9.84,4801.0,3840.8,3840.8
27.8,39.7,37.0,768.6,760.4,9.55,9.04,4800.5,3840.4,3840.4
27.6,39.4,36.7,767.6,759.3,6.05,8.80,4800.0,3840.0,3840.0
27.5,39.2,36.5,766.5,758.3,7.68,7.32,4799.5,3839.6,3839.6
27.3,38.9,36.2,765.5,757.2,9.08,0.04,4799.0,3839.2,3839.2
27.2,38.6,36.0,764.5,756.1,0.05,9.01,4798.5,3838.8,3838.8
27.0,38.4,35.7,763.5,755.1,10.36,5.89,4798.0,3838.4,3838.4
26.9,38.1,35.5,762.4,754.0,5.58,9.40,4797.5,3838.0,3838.0
26.7,37.9,35.3,761.4,752.9,10.09,6.60,4797.0,3837.6,3837.6
26.5,37.6,35.0,760.3,751.9,0.76,5.67,4796.5,3837.2,3837.2
26.4,37.4,34.8,759.3,750.8,9.44,4.86,4796.0,3836.8,3836.8
26.2,37.1,34.6,758.2,749.7,5.51,0.35,4795.5,3836.4,3836.4
26.1,36.9,34.3,757.2,748.6,0.58,11.31,4795.0,3836.0,3836.0
25.9,36.6,34.1,756.1,747.5,2.10,9.40,4794.5,3835.6,3835.6
25.8,36.4,33.9,755.0,746.4,1.05,1.98,4794.0,3835.2,3835.2
25.6,36.1,33.7,754.0,745.3,10.31,6.26,4793.5,3834.8,3834.8
25.4,35.9,33.5,752.9,744.2,1.49,9.42,4793.0,3834.4,3834.4
25.3,35.6,33.3,751.8,743.1,3.06,8.63,4792.5,3834.0,3834.0
25.1,35.4,33.0,750.7,742.0,3.06,4.84,4792.0,3833.6,3833.6
24.9,35.2,32.8,749.6,740.8,11.02,3.32,4791.5,3833.2,3833.2
24.8,34.9,32.6,748.5,739.7,2.56,8.79,4791.0,3832.8,3832.8
24.6,34.7,32.4,747.5,738.6,4.38,11.78,4790.5,3832.4,3832.4
24.5,34.5,32.2,746.4,737.5,3.62,7.17,4790.0,3832.0,3832.0
24.3,34.3,32.0,745.2,736.3,8.04,4.95,4789.5,3831.6,3831.6
24.1,34.0,31.8,744.1,735.2,8.83,2.66,4789.0,3831.2,3831.2
24.0,33.8,31.6,743.0,734.1,7.08,1.62,4788.5,3830.8,3830.8
23.8,33.6,31.4,741.9,732.9,8.78,10.88,4788.0,3830.4,3830.4
23.6,33.4,31.2,740.8,731.8,2.09,9.75,4787.5,3830.0,3830.0
23.5,33.2,31.1,739.7,730.6,9.10,6.86,4787.0,3829.6,3829.6
23.3,33.0,30.9,738.6,729.5,6.48,11.92,4786.5,3829.2,3829.2
23.1,32.8,30.7,737.4,728.3,10.27,10.63,4786.0,3828.8,3828.8
22.9,32.5,30.5,736.3,727.2,3.83,4.87,4785.5,3828.4,3828.4
22.8,32.3,30.3,735.2,726.0,3.30,1.32,4785.0,3828.0,3828.0
22.6,32.1,30.2,734.0,724.8,0.96,4.17,4784.5,3827.6,3827.6
22.4,31.9,30.0,732.9,723.7,8.83,3.57,4784.0,3827.2,3827.2
22.3,31.7,29.8,731.7,722.5,2.51,6.27,4783.5,3826.8,3826.8
22.1,31.6,29.7,730.6,721.3,2.27,5.61,4783.0,3826.4,3826.4
21.9,31.4,29.5,729.4,720.2,1.10,8.16,4782.5,3826.0,3826.0
21.7,31.2,29.3,728.3,719.0,5.67,8.21,4782.0,3825.6,3825.6
21.6,31.0,29.2,727.1,717.8,4.37,0.42,4781.5,3825.2,3825.2
21.4,30.8,29.0,726.0,716.6,11.23,5.26,4781.0,3824.8,3824.8
21.2,30.6,28.9,724.8,715.4,3.92,7.45,4780.5,3824.4,3824.4
21.0,30.4,28.7,723.6,714.2,10.32,4.72,4780.0,3824.0,3824.0
20.9,30.3,28.6,722.5,713.0,7.65,3.43,4779.5,3823.6,3823.6
20.7,30.1,28.4,721.3,711.9,4.27,11.94,4779.0,3823.2,3823.2
20.5,29.9,28.3,720.1,710.7,5.52,10.81,4778.5,3822.8,3822.8
20.3,29.8,28.2,718.9,709.5,9.34,7.27,4778.0,3822.4,3822.4
20.2,29.6,28.0,717.7,708.3,2.71,7.54,4777.5,3822.0,3822.0
20.0,29.4,27.9,716.6,707.1,6.11,8.93,4777.0,3821.6,3821.6
19.8,29.3,27.8,715.4,705.8,3.97,6.90,4776.5,3821.2,3821.2
19.6,29.1,27.6,714.2,704.6,7.77,3.73,4776.0,3820.8,3820.8
19.4,29.0,27.5,713.0,703.4,2.51,5.06,4775.5,3820.4,3820.4
19.3,28.8,27.4,711.8,702.2,4.79,3.27,4775.0,3820.0,3820.0
19.1,28.7,27.3,710.6,701.0,0.48,5.49,4774.5,3819.6,3819.6
18.9,28.5,27.2,709.4,699.8,4.91,10.40,4774.0,3819.2,3819.2
18.7,28.4,27.0,708.2,698.6,3.14,10.32,4773.5,3818.8,3818.8
18.6,28.2,26.9,707.0,697.4,6.86,11.73,4773.0,3818.4,3818.4
18.4,28.1,26.8,705.8,696.1,8.81,0.44,4772.5,3818.0,3818.0
18.2,28.0,26.7,704.6,694.9,3.83,11.86,4772.0,3817.6,3817.6
18.0,27.8,26.6,703.4,693.7,9.74,4.73,4771.5,3817.2,3817.2
17.8,27.7,26.5,702.2,692.5,3.11,3.41,4771.0,3816.8,3816.8
17.6,27.6,26.4,701.0,691.2,3.39,0.53,4770.5,3816.4,3816.4
17.5,27.5,26.3,699.7,690.0,8.44,8.65,4770.0,3816.0,3816.0
17.3,27.3,26.2,698.5,688.8,2.67,4.67,4769.5,3815.6,3815.6
17.1,27.2,26.2,697.3,687.5,5.97,11.32,4769.0,3815.2,3815.2
16.9,27.1,26.1,696.1,686.3,3.90,0.74,4768.5,3814.8,3814.8
16.7,27.0,26.0,694.9,685.1,0.72,11.03,4768.0,3814.4,3814.4
16.5,26.9,25.9,693.6,683.8,9.81,5.61,4767.5,3814.0,3814.0
16.4,26.8,25.8,692.4,682.6,7.46,11.02,4767.0,3813.6,3813.6
16.2,26.7,25.8,691.2,681.3,10.74,7.85,4766.5,3813.2,3813.2
16.0,26.6,25.7,689.9,680.1,11.37,9.65,4766.0,3812.8,3812.8
15.8,26.5,25.6,688.7,678.9,3.33,7.86,4765.5,3812.4,3812.4
15.6,26.4,25.6,687.5,677.6,10.18,12.00,4765.0,3812.0,3812.0
15.4,26.3,25.5,686.2,676.4,10.31,10.36,4764.5,3811.6,3811.6
15.3,26.2,25.5,685.0,675.1,10.03,8.84,4764.0,3811.2,3811.2
15.1,26.1,25.4,683.8,673.9,3.32,1.27,4763.5,3810.8,3810.8
14.9,26.0,25.4,682.5,672.6,4.38,11.76,4763.0,3810.4,3810.4
14.7,26.0,25.3,681.3,671.4,7.83,2.25,4762.5,3810.0,3810.0
14.5,25.9,25.3,680.0,670.1,4.80,4.19,4762.0,3809.6,3809.6
14.3,25.8,25.2,678.8,668.9,0.34,7.87,4761.5,3809.2,3809.2
14.1,25.7,25.2,677.6,667.6,5.15,5.38,4761.0,3808.8,3808.8
13.9,25.7,25.2,676.3,666.4,8.79,10.52,4760.5,3808.4,3808.4
13.8,25.6,25.1,675.1,665.1,7.81,4.11,4760.0,3808.0,3808.0
13.6,25.6,25.1,673.8,663.9,8.27,10.94,4759.5,3807.6,3807.6
13.4,25.5,25.1,672.6,662.6,7.05,5.13,4759.0,3807.2,3807.2
13.2,25.4,25.1,671.3,661.4,8.92,4.04,4758.5,3806.8,3806.8
13.0,25.4,25.0,670.1,660.1,9.55,5.33,4758.0,3806.4,3806.4
12.8,25.3,25.0,668.8,658.8,3.75,2.72,4757.5,3806.0,3806.0
12.6,25.3,25.0,667.6,657.6,7.53,10.94,4757.0,3805.6,3805.6
12.4,25.3,25.0,666.3,656.3,4.40,11.71,4756.5,3805.2,3805.2
12.3,25.2,25.0,665.1,655.1,4.12,6.89,4756.0,3804.8,3804.8
12.1,25.2,25.0,663.8,653.8,10.56,1.06,4755.5,3804.4,3804.4
11.9,25.2,25.0,662.6,652.6,0.74,1.67,4755.0,3804.0,3804.0
11.7,25.1,25.0,661.3,651.3,11.24,4.53,4754.5,3803.6,3803.6
11.5,25.1,25.0,660.0,650.1,1.87,11.42,4754.0,3803.2,3803.2
11.3,25.1,25.0,658.8,648.8,6.06,4.22,4753.5,3802.8,3802.8
11.1,25.1,25.0,657.5,647.5,8.39,6.37,4753.0,3802.4,3802.4
10.9,25.0,25.0,656.3,646.3,9.85,6.68,4752.5,3802.0,3802.0
10.8,25.0,25.1,655.0,645.0,9.58,1.60,4752.0,3801.6,3801.6
10.6,25.0,25.1,653.8,643.8,4.37,4.29,4751.5,3801.2,3801.2
10.4,25.0,25.1,652.5,642.5,10.95,4.16,4751.0,3800.8,3800.8
10.2,25.0,25.1,651.3,641.3,1.23,5.66,4750.5,3800.4,3800.4
10.0,25.0,25.2,650.0,640.0,2.86,0.93,4750.0,3800.0,3800.0
9.8,25.0,25.2,648.7,638.7,2.18,10.55,4749.5,3799.6,3799.6
9.6,25.0,25.2,647.5,637.5,4.01,2.41,4749.0,3799.2,3799.2
9.4,25.0,25.3,646.2,636.2,5.74,1.33,4748.5,3798.8,3798.8
9.2,25.0,25.3,645.0,635.0,2.71,3.39,4748.0,3798.4,3798.4
9.1,25.0,25.4,643.7,633.7,5.52,1.29,4747.5,3798.0,3798.0
8.9,25.1,25.4,642.5,632.5,7.92,2.46,4747.0,3797.6,3797.6
8.7,25.1,25.5,641.2,631.2,2.77,4.14,4746.5,3797.2,3797.2
8.5,25.1,25.5,640.0,630.0,3.32,3.06,4746.0,3796.8,3796.8
8.3,25.1,25.6,638.7,628.7,2.82,7.06,4745.5,3796.4,3796.4
8.1,25.2,25.7,637.4,627.5,0.21,3.04,4745.0,3796.0,3796.0
7.9,25.2,25.7,636.2,626.2,3.43,6.01,4744.5,3795.6,3795.6
7.7,25.2,25.8,634.9,625.0,4.58,0.57,4744.0,3795.2,3795.2
7.6,25.3,25.9,633.7,623.7,5.66,4.32,4743.5,3794.8,3794.8
7.4,25.3,25.9,632.4,622.5,6.83,9.97,4743.0,3794.4,3794.4
7.2,25.3,26.0,631.2,621.3,3.79,4.42,4742.5,3794.0,3794.0
7.0,25.4,26.1,629.9,620.0,0.70,10.43,4742.0,3793.6,3793.6
6.8,25.4,26.2,628.7,618.8,3.01,6.77,4741.5,3793.2,3793.2
6.6,25.5,26.3,627.4,617.5,11.10,9.84,4741.0,3792.8,3792.8
6.4,25.6,26.4,626.2,616.3,3.31,6.19,4740.5,3792.4,3792.4
6.2,25.6,26.4,624.9,615.0,10.68,11.38,4740.0,3792.0,3792.0
6.1,25.7,26.5,623.7,613.8,8.99,3.95,4739.5,3791.6,3791.6
5.9,25.7,26.6,622.4,612.6,6.27,11.92,4739.0,3791.2,3791.2
5.7,25.8,26.7,621.2,611.3,4.94,5.89,4738.5,3790.8,3790.8
5.5,25.9,26.8,620.0,610.1,0.16,5.85,4738.0,3790.4,3790.4
5.3,26.0,27.0,618.7,608.9,8.04,8.58,4737.5,3790.0,3790.0
5.1,26.0,27.1,617.5,607.7,10.43,3.08,4737.0,3789.6,3789.6
4.9,26.1,27.2,616.2,606.4,1.75,3.31,4736.5,3789.2,3789.2
4.7,26.2,27.3,615.0,605.2,11.06,5.15,4736.0,3788.8,3788.8
4.6,26.3,27.4,613.8,604.0,10.26,8.60,4735.5,3788.4,3788.4
4.4,26.4,27.5,612.5,602.8,7.48,3.82,4735.0,3788.0,3788.0
4.2,26.5,27.7,611.3,601.5,2.37,9.41,4734.5,3787.6,3787.6
4.0,26.6,27.8,610.1,600.3,8.51,6.14,4734.0,3787.2,3787.2
3.8,26.7,27.9,608.8,599.1,8.81,10.05,4733.5,3786.8,3786.8
3.6,26.8,28.0,607.6,597.9,11.38,8.92,4733.0,3786.4,3786.4
3.5,26.9,28.2,606.4,596.7,9.47,6.47,4732.5,3786.0,3786.0
3.3,27.0,28.3,605.1,595.5,2.66,6.79,4732.0,3785.6,3785.6
3.1,27.1,28.5,603.9,594.3,7.25,11.67,4731.5,3785.2,3785.2
2.9,27.2,28.6,602.7,593.0,6.55,1.07,4731.0,3784.8,3784.8
2.7,27.3,28.8,601.5,591.8,2.12,7.50,4730.5,3784.4,3784.4
2.5,27.5,28.9,600.3,590.6,3.42,7.83,4730.0,3784.0,3784.0
2.4,27.6,29.1,599.0,589.4,1.82,6.98,4729.5,3783.6,3783.6
2.2,27.7,29.2,597.8,588.2,6.83,8.62,4729.0,3783.2,3783.2
2.0,27.8,29.4,596.6,587.1,5.05,2.92,4728.5,3782.8,3782.8
1.8,28.0,29.5,595.4,585.9,1.34,1.32,4728.0,3782.4,3782.4
1.6,28.1,29.7,594.2,584.7,0.71,0.38,4727.5,3782.0,3782.0
1.4,28.2,29.9,593.0,583.5,1.27,10.39,4727.0,3781.6,3781.6
1.3,28.4,30.0,591.8,582.3,3.23,7.75,4726.5,3781.2,3781.2
1.1,28.5,30.2,590.6,581.1,4.90,1.04,4726.0,3780.8,3780.8
0.9,28.7,30.4,589.4,579.9,9.01,0.15,4725.5,3780.4,3780.4
0.7,28.8,30.6,588.2,578.8,1.81,11.43,4725.0,3780.0,3780.0
0.6,29.0,30.7,587.0,577.6,2.22,1.66,4724.5,3779.6,3779.6
0.4,29.1,30.9,585.8,576.4,2.71,0.20,4724.0,3779.2,3779.2
0.2,29.3,31.1,584.6,575.3,0.78,10.94,4723.5,3778.8,3778.8
0.0,29.4,31.3,583.4,574.1,2.24,7.88,4723.0,3778.4,3778.4
-0.2,29.6,31.5,582.3,572.9,1.85,2.56,4722.5,3778.0,3778.0
-0.3,29.8,31.7,581.1,571.8,3.33,5.35,4722.0,3777.6,3777.6
-0.5,29.9,31.9,579.9,570.6,1.43,8.20,4721.5,3777.2,3777.2
-0.7,30.1,32.1,578.7,569.5,1.87,10.78,4721.0,3776.8,3776.8
-0.9,30.3,32.3,577.5,568.3,8.15,10.29,4720.5,3776.4,3776.4
-1.0,30.4,32.5,576.4,567.2,8.66,2.14,4720.0,3776.0,3776.0
-1.2,30.6,32.7,575.2,566.0,7.40,10.35,4719.5,3775.6,3775.6
-1.4,30.8,32.9,574.0,564.9,7.52,5.06,4719.0,3775.2,3775.2
-1.6,31.0,33.1,572.9,563.8,8.57,6.44,4718.5,3774.8,3774.8
-1.7,31.2,33.3,571.7,562.6,5.81,7.29,4718.0,3774.4,3774.4
-1.9,31.4,33.5,570.6,561.5,5.69,7.25,4717.5,3774.0,3774.0
-2.1,31.6,33.7,569.4,560.4,8.58,10.92,4717.0,3773.6,3773.6
-2.3,31.7,34.0,568.3,559.2,9.71,6.08,4716.5,3773.2,3773.2
-2.4,31.9,34.2,567.1,558.1,0.01,2.47,4716.0,3772.8,3772.8
-2.6,32.1,34.4,566.0,557.0,3.16,9.72,4715.5,3772.4,3772.4
-2.8,32.3,34.6,564.8,555.9,5.74,10.39,4715.0,3772.0,3772.0
-2.9,32.5,34.9,563.7,554.8,0.02,1.77,4714.5,3771.6,3771.6
-3.1,32.8,35.1,562.6,553.7,3.67,0.60,4714.0,3771.2,3771.2
-3.3,33.0,35.3,561.4,552.6,9.10,11.17,4713.5,3770.8,3770.8
-3.5,33.2,35.6,560.3,551.5,5.92,7.79,4713.0,3770.4,3770.4
-3.6,33.4,35.8,559.2,550.4,10.73,3.34,4712.5,3770.0,3770.0
-3.8,33.6,36.0,558.1,549.3,9.43,10.09,4712.0,3769.6,3769.6
-4.0,33.8,36.3,557.0,548.2,6.48,7.50,4711.5,3769.2,3769.2
-4.1,34.0,36.5,555.9,547.2,11.31,11.80,4711.0,3768.8,3768.8
-4.3,34.3,36.8,554.8,546.1,8.17,5.94,4710.5,3768.4,3768.4
-4.5,34.5,37.0,553.6,545.0,10.94,4.68,4710.0,3768.0,3768.0
-4.6,34.7,37.3,552.5,543.9,6.25,8.77,4709.5,3767.6,3767.6
-4.8,34.9,37.5,551.5,542.9,8.77,11.09,4709.0,3767.2,3767.2
-4.9,35.2,37.8,550.4,541.8,3.09,1.13,4708.5,3766.8,3766.8
-5.1,35.4,38.0,549.3,540.8,9.03,0.45,4708.0,3766.4,3766.4
-5.3,35.6,38.3,548.2,539.7,9.05,2.53,4707.5,3766.0,3766.0
-5.4,35.9,38.5,547.1,538.7,10.44,6.51,4707.0,3765.6,3765.6
-5.6,36.1,38.8,546.0,537.6,6.25,3.16,4706.5,3765.2,3765.2
-5.8,36.4,39.1,545.0,536.6,8.83,9.10,4706.0,3764.8,3764.8
-5.9,36.6,39.3,543.9,535.6,10.70,10.00,4705.5,3764.4,3764.4
-6.1,36.9,39.6,542.8,534.5,4.92,1.83,4705.0,3764.0,3764.0
-6.2,37.1,39.9,541.8,533.5,10.13,3.51,4704.5,3763.6,3763.6
-6.4,37.4,40.1,540.7,532.5,0.48,11.52,4704.0,3763.2,3763.2
-6.5,37.6,40.4,539.7,531.5,5.10,10.08,4703.5,3762.8,3762.8
-6.7,37.9,40.7,538.6,530.5,6.89,10.48,4703.0,3762.4,3762.4
-6.9,38.1,41.0,537.6,529.5,7.98,9.34,4702.5,3762.0,3762.0
-7.0,38.4,41.2,536.5,528.5,4.06,11.82,4702.0,3761.6,3761.6
-7.2,38.6,41.5,535.5,527.5,10.22,5.26,4701.5,3761.2,3761.2
-7.3,38.9,41.8,534.5,526.5,3.73,6.76,4701.0,3760.8,3760.8
-7.5,39.2,42.1,533.5,525.5,3.47,9.97,4700.5,3760.4,3760.4
-7.6,39.4,42.4,532.4,524.5,1.86,3.06,4700.0,3760.0,3760.0
-7.8,39.7,42.6,531.4,523.5,8.59,6.72,4699.5,3759.6,3759.6
-7.9,40.0,42.9,530.4,522.6,7.87,3.59,4699.0,3759.2,3759.2
-8.1,40.2,43.2,529.4,521.6,0.88,3.95,4698.5,3758.8,3758.8
-8.2,40.5,43.5,528.4,520.6,10.52,8.18,4698.0,3758.4,3758.4
-8.4,40.8,43.8,527.4,519.7,5.76,12.00,4697.5,3758.0,3758.0
-8.5,41.1,44.1,526.4,518.7,3.43,7.00,4697.0,3757.6,3757.6
-8.7,41.3,44.4,525.4,517.8,0.04,9.30,4696.5,3757.2,3757.2
-8.8,41.6,44.7,524.5,516.8,0.51,7.65,4696.0,3756.8,3756.8
-9.0,41.9,45.0,523.5,515.9,5.23,0.21,4695.5,3756.4,3756.4
-9.1,42.2,45.3,522.5,515.0,10.30,7.38,4695.0,3756.0,3756.0
-9.3,42.5,45.6,521.5,514.0,11.26,9.64,4694.5,3755.6,3755.6
-9.4,42.8,45.9,520.6,513.1,5.05,3.85,4694.0,3755.2,3755.2
-9.6,43.0,46.2,519.6,512.2,3.20,3.06,4693.5,3754.8,3754.8
-9.7,43.3,46.5,518.7,511.3,4.10,3.68,4693.0,3754.4,3754.4
-9.8,43.6,46.8,517.7,510.4,6.83,4.01,4692.5,3754.0,3754.0
-10.0,43.9,47.1,516.8,509.5,9.14,9.72,4692.0,3753.6,3753.6
-10.1,44.2,47.4,515.9,508.6,4.98,9.12,4691.5,3753.2,3753.2
-10.3,44.5,47.7,514.9,507.7,2.84,10.21,4691.0,3752.8,3752.8
-10.4,44.8,48.0,514.0,506.8,8.33,9.81,4690.5,3752.4,3752.4
-10.5,45.1,48.3,513.1,506.0,6.31,3.08,4690.0,3752.0,3752.0
-10.7,45.4,48.6,512.2,505.1,1.12,0.08,4689.5,3751.6,3751.6
-10.8,45.7,49.0,511.3,504.2,2.90,0.93,4689.0,3751.2,3751.2
-10.9,46.0,49.3,510.4,503.4,2.80,0.79,4688.5,3750.8,3750.8
-11.1,46.3,49.6,509.5,502.5,11.03,11.09,4688.0,3750.4,3750.4
-11.2,46.6,49.9,508.6,501.7,4.66,10.36,4687.5,3750.0,3750.0
-11.3,46.9,50.2,507.7,500.8,0.79,7.31,4687.0,3749.6,3749.6
-11.5,47.2,50.5,506.8,500.0,7.57,5.16,4686.5,3749.2,3749.2
-11.6,47.5,50.9,505.9,499.2,8.19,7.14,4686.0,3748.8,3748.8
-11.7,47.8,51.2,505.1,498.4,5.38,11.08,4685.5,3748.4,3748.4
-11.9,48.1,51.5,504.2,497.5,6.75,11.60,4685.0,3748.0,3748.0
-12.0,48.5,51.8,503.3,496.7,4.73,4.38,4684.5,3747.6,3747.6
-12.1,48.8,52.1,502.5,495.9,10.77,2.65,4684.0,3747.2,3747.2
-12.3,49.1,52.5,501.7,495.1,8.47,5.76,4683.5,3746.8,3746.8
-12.4,49.4,52.8,500.8,494.3,3.67,0.54,4683.0,3746.4,3746.4
-12.5,49.7,53.1,500.0,493.6,5.74,2.35,4682.5,3746.0,3746.0
-12.6,50.0,53.4,499.1,492.8,7.21,2.95,4682.0,3745.6,3745.6
-12.8,50.3,53.7,498.3,492.0,2.88,10.75,4681.5,3745.2,3745.2
-12.9,50.7,54.1,497.5,491.2,3.01,11.57,4681.0,3744.8,3744.8
-13.0,51.0,54.4,496.7,490.5,5.33,10.87,4680.5,3744.4,3744.4
-13.1,51.3,54.7,495.9,489.7,1.72,4.26,4680.0,3744.0,3744.0
-13.2,51.6,55.1,495.1,489.0,7.32,10.49,4679.5,3743.6,3743.6
-13.4,51.9,55.4,494.3,488.2,5.40,11.50,4679.0,3743.2,3743.2
-13.5,52.3,55.7,493.5,487.5,3.85,11.02,4678.5,3742.8,3742.8
-13.6,52.6,56.0,492.7,486.8,5.11,10.18,4678.0,3742.4,3742.4
-13.7,52.9,56.4,492.0,486.0,3.40,11.89,4677.5,3742.0,3742.0
-13.8,53.2,56.7,491.2,485.3,3.09,7.17,4677.0,3741.6,3741.6
-13.9,53.5,57.0,490.4,484.6,8.46,4.18,4676.5,3741.2,3741.2
